"gene","lfc","padj","tissue","comparison"
"Cd300lf",5.21000424237313,0.0920071365012851,"DG","home.cage-conflict.yoked"
"Cd34",-4.80389918990799,0.0343142244384377,"DG","home.cage-conflict.yoked"
"Cdc27",2.73031754379132,0.00157789281875014,"DG","home.cage-conflict.yoked"
"Cdh11",1.2474364420561,0.0586202758696523,"DG","home.cage-conflict.yoked"
"Cdh13",3.26059543951483,0.00136486943287042,"DG","home.cage-conflict.yoked"
"Cdh7",-4.46882771994092,0.0884720039401799,"DG","home.cage-conflict.yoked"
"Cdk12",2.55043704078859,0.055439148545388,"DG","home.cage-conflict.yoked"
"Cdk5",1.38487781060486,0.062694520048349,"DG","home.cage-conflict.yoked"
"Cdr1",-1.80594255082839,0.0867143992382641,"DG","home.cage-conflict.yoked"
"Celf4",0.698708948352293,0.0749610595777168,"DG","home.cage-conflict.yoked"
"Celf5",0.966657536322822,0.0231471713020579,"DG","home.cage-conflict.yoked"
"Cenpq",5.94775025947931,0.0548171541160831,"DG","home.cage-conflict.yoked"
"Cep290",-3.02381582122493,0.081239066695001,"DG","home.cage-conflict.yoked"
"Cercam",-4.49853997365605,0.0155453587715177,"DG","home.cage-conflict.yoked"
"Cetn4",-4.14874441830839,0.0572778453539685,"DG","home.cage-conflict.yoked"
"Chchd4",2.24883862485283,0.0120158630998006,"DG","home.cage-conflict.yoked"
"Chd1l",-3.90037752748191,0.0242307546151136,"DG","home.cage-conflict.yoked"
"Chkb",1.75189118697883,0.0664755389170954,"DG","home.cage-conflict.yoked"
"Chl1",1.19454727616257,0.0284315261472113,"DG","home.cage-conflict.yoked"
"Chpf",1.55368964401946,0.0435302990144614,"DG","home.cage-conflict.yoked"
"Chst2",1.45686466353568,0.0996952580889339,"DG","home.cage-conflict.yoked"
"Chsy3",-3.83003952030173,0.0419382680381284,"DG","home.cage-conflict.yoked"
"Cilp2",-5.5609079653553,0.0129690146430906,"DG","home.cage-conflict.yoked"
"Cited2",-2.40229645747119,0.0349687771961429,"DG","home.cage-conflict.yoked"
"Cldn11",-2.17711942114407,0.0496728912157822,"DG","home.cage-conflict.yoked"
"Clic4",-5.12673605224683,0.00246891361760232,"DG","home.cage-conflict.yoked"
"Clint1",1.40879024836931,0.0859925728234493,"DG","home.cage-conflict.yoked"
"Clk4",2.40477345130444,0.00185396868247321,"DG","home.cage-conflict.yoked"
"Clmn",-1.37450849814272,0.0880986953111622,"DG","home.cage-conflict.yoked"
"Clpb",1.78881288817483,0.0538077813132976,"DG","home.cage-conflict.yoked"
"Cluap1",2.85367029606629,0.00130850390777201,"DG","home.cage-conflict.yoked"
"Cmtm4",1.53256267277412,0.0519029342196303,"DG","home.cage-conflict.yoked"
"Cnnm1",0.960751638937618,0.0887181228834688,"DG","home.cage-conflict.yoked"
"Cnot1",1.04685357539341,0.0845160270518814,"DG","home.cage-conflict.yoked"
"Cnot11",2.777145632181,0.00652154259899277,"DG","home.cage-conflict.yoked"
"Cnot4",-1.87130990935473,0.0624282596214846,"DG","home.cage-conflict.yoked"
"Cnp",-2.48196922993795,0.00349896824810281,"DG","home.cage-conflict.yoked"
"Cntfr",-2.65797529760372,0.0290926360290734,"DG","home.cage-conflict.yoked"
"Cntnap2",-2.51377206866338,0.0452767606873212,"DG","home.cage-conflict.yoked"
"Cntrob",2.57586326238224,0.00690972148868645,"DG","home.cage-conflict.yoked"
"Cog2",3.06759102965869,0.00356992026321116,"DG","home.cage-conflict.yoked"
"Cog3",1.69306702629886,0.0869742204190968,"DG","home.cage-conflict.yoked"
"Col4a2",-1.92229355864448,0.0444469586636624,"DG","home.cage-conflict.yoked"
"Col5a1",3.8170040161977,0.0232698625274829,"DG","home.cage-conflict.yoked"
"Col9a3",-4.83119579138301,0.0288805595484502,"DG","home.cage-conflict.yoked"
"Copa",0.963318288521578,0.0663345876249837,"DG","home.cage-conflict.yoked"
"Coro2b",1.4506632641915,0.00524685026389775,"DG","home.cage-conflict.yoked"
"Cox15",2.47556191554786,0.0450914510998663,"DG","home.cage-conflict.yoked"
"Cox4i1",1.8847918727841,0.00403218220584336,"DG","home.cage-conflict.yoked"
"Cplx2",0.813827464128812,0.0865061782393827,"DG","home.cage-conflict.yoked"
"Cpne1",-3.36894855769969,0.0087013007755493,"DG","home.cage-conflict.yoked"
"Cpne4",2.16813377841336,0.00591642515530683,"DG","home.cage-conflict.yoked"
"Cpne9",-2.82311883874467,0.0595511135613476,"DG","home.cage-conflict.yoked"
"Cpsf6",1.0541647287453,0.0823988058789583,"DG","home.cage-conflict.yoked"
"Creb3",-4.40083229726288,0.000396610523500169,"DG","home.cage-conflict.yoked"
"Crebbp",1.44694140270855,0.0515129718709871,"DG","home.cage-conflict.yoked"
"Crebrf",1.61690619085996,0.0617228867752306,"DG","home.cage-conflict.yoked"
"Crip2",2.02796505093841,0.0694257107561665,"DG","home.cage-conflict.yoked"
"Crlf2",3.03054120828896,0.00425776496725404,"DG","home.cage-conflict.yoked"
"Cryab",-2.4098363326166,0.0926607269137184,"DG","home.cage-conflict.yoked"
"Crybg3",5.5887776909128,4.13551586605596e-05,"DG","home.cage-conflict.yoked"
"Cryz",4.44195995998122,0.0133850302699378,"DG","home.cage-conflict.yoked"
"Csnk1a1",0.930740707425922,0.0598285869132087,"DG","home.cage-conflict.yoked"
"Cspg4",-4.84588170465523,0.0377385110323294,"DG","home.cage-conflict.yoked"
"Csrnp1",-2.26876463652458,0.0398476685188034,"DG","home.cage-conflict.yoked"
"Csrp1",-1.84475761764292,0.0270208988956765,"DG","home.cage-conflict.yoked"
"Cstf2",1.55596020630568,0.0273421308760907,"DG","home.cage-conflict.yoked"
"Ctc1",1.62836673875384,0.0474125163650962,"DG","home.cage-conflict.yoked"
"Ctdsp1",-5.0884421240827,0.0137824170942875,"DG","home.cage-conflict.yoked"
"Ctsd",-1.05099262991583,0.0981449608670232,"DG","home.cage-conflict.yoked"
"Ctso",-3.36302885264693,0.0877538645328118,"DG","home.cage-conflict.yoked"
"Cuedc1",-2.26413704510527,0.0859441045281438,"DG","home.cage-conflict.yoked"
"Cul1",1.74968467365616,0.0189041085448906,"DG","home.cage-conflict.yoked"
"Cwc25",2.19130469874786,0.0198302354425994,"DG","home.cage-conflict.yoked"
"Cwf19l1",3.70335867295034,0.00178455298571982,"DG","home.cage-conflict.yoked"
"Cxcl14",-2.60673016118742,0.0130655623026711,"DG","home.cage-conflict.yoked"
"Cxx1c",-2.6119221771321,0.01782649985126,"DG","home.cage-conflict.yoked"
"Cyb5d1",3.60571006523326,0.00144077536315555,"DG","home.cage-conflict.yoked"
"Cyld",1.60322916153761,0.0665649176044862,"DG","home.cage-conflict.yoked"
"Cyp2d22",-4.92293681379573,0.0152431971891337,"DG","home.cage-conflict.yoked"
"Cyr61",-2.62934542924601,0.0630274816385326,"DG","home.cage-conflict.yoked"
"Cyth4",2.06276537462416,0.0148691138676165,"DG","home.cage-conflict.yoked"
"D130043K22Rik",-1.66649173397471,0.0258037565370869,"DG","home.cage-conflict.yoked"
"D16Ertd472e",-3.95633545373868,0.0870985761925773,"DG","home.cage-conflict.yoked"
"D630045J12Rik",2.0224976914994,0.0104323426415289,"DG","home.cage-conflict.yoked"
"Dab2ip",3.14766862145281,7.97238592146561e-05,"DG","home.cage-conflict.yoked"
"Dars",1.7624472823136,0.0282044548274343,"DG","home.cage-conflict.yoked"
"Dbt",3.25563458250928,0.00221827285010026,"DG","home.cage-conflict.yoked"
"Dcaf15",2.60865341748178,0.00777528203802566,"DG","home.cage-conflict.yoked"
"Dcaf4",2.26504722468354,0.026795052640044,"DG","home.cage-conflict.yoked"
"Dchs1",-2.68848335202044,0.0876426572229371,"DG","home.cage-conflict.yoked"
"Dclre1c",1.93398645616144,0.0793843861216871,"DG","home.cage-conflict.yoked"
"Dctn6",1.96071081722933,0.0279786462986644,"DG","home.cage-conflict.yoked"
"Dda1",1.66843796201574,0.0691890687857214,"DG","home.cage-conflict.yoked"
"Ddb1",1.21329455515715,0.0737279426281789,"DG","home.cage-conflict.yoked"
"Ddx54",2.66839260105496,0.00130850390777201,"DG","home.cage-conflict.yoked"
"Dennd1a",2.40782880385358,0.00252537001288483,"DG","home.cage-conflict.yoked"
"Dennd4a",-1.57645541654872,0.0519029342196303,"DG","home.cage-conflict.yoked"
"Det1",3.30459142887588,0.062433074300905,"DG","home.cage-conflict.yoked"
"Dfna5",2.17994182636111,0.0212186345177186,"DG","home.cage-conflict.yoked"
"Dgkq",2.3595984073613,0.00656466334645813,"DG","home.cage-conflict.yoked"
"Dhcr7",-2.55691467168751,0.0173498381451218,"DG","home.cage-conflict.yoked"
"Dhps",-3.23082409156052,0.00928502204965932,"DG","home.cage-conflict.yoked"
"Dhrs3",-3.851751876866,0.0581243953719791,"DG","home.cage-conflict.yoked"
"Dhx33",-1.27945250752983,0.0820946074917181,"DG","home.cage-conflict.yoked"
"Dhx40",1.46920856925261,0.0740927275221376,"DG","home.cage-conflict.yoked"
"Dicer1",1.78642938438706,0.0227614646260614,"DG","home.cage-conflict.yoked"
"Dlc1",-3.30604551338985,0.0293242832276178,"DG","home.cage-conflict.yoked"
"Dlg4",0.773083132992993,0.0249495713820971,"DG","home.cage-conflict.yoked"
"Dlgap2",2.18070818882465,0.0125998034283193,"DG","home.cage-conflict.yoked"
"Dmd",1.99410534063344,0.0189041085448906,"DG","home.cage-conflict.yoked"
"Dmtn",0.756753329928401,0.0742553909959111,"DG","home.cage-conflict.yoked"
"Dnajb5",0.966193675142793,0.0808556771377767,"DG","home.cage-conflict.yoked"
"Dnajc18",1.33728821157787,0.0652411391683718,"DG","home.cage-conflict.yoked"
"Dnajc21",-2.54778122462167,0.0747937391050331,"DG","home.cage-conflict.yoked"
"Dnajc3",2.17523645045387,0.0189041085448906,"DG","home.cage-conflict.yoked"
"Dner",-1.93453163665359,0.0650260228276745,"DG","home.cage-conflict.yoked"
"Dnhd1",3.89603055052667,0.0206059054746098,"DG","home.cage-conflict.yoked"
"Doc2b",0.921913450057875,0.0379593231654977,"DG","home.cage-conflict.yoked"
"Dock1",-4.54178540067376,0.0284315261472113,"DG","home.cage-conflict.yoked"
"Dock9",1.29431094689007,0.0509714378636571,"DG","home.cage-conflict.yoked"
"Dolk",4.29208835488251,0.0244868296860712,"DG","home.cage-conflict.yoked"
"Dph5",3.61360513873705,0.0054013099734088,"DG","home.cage-conflict.yoked"
"Dpp7",2.12222257331822,0.0726223943559207,"DG","home.cage-conflict.yoked"
"Drc1",2.37428237687262,0.068460151558574,"DG","home.cage-conflict.yoked"
"Drosha",1.57923444820123,0.0578849525855116,"DG","home.cage-conflict.yoked"
"Dse",-4.12878528102338,0.0782867671734463,"DG","home.cage-conflict.yoked"
"Dsg2",3.20141656034703,0.00470482632450002,"DG","home.cage-conflict.yoked"
"Dtl",-4.41585334467687,0.0903038393939651,"DG","home.cage-conflict.yoked"
"Dtnbp1",3.63966552879031,0.0442203941905323,"DG","home.cage-conflict.yoked"
"Dtx3",0.903041615549976,0.0670351351769197,"DG","home.cage-conflict.yoked"
"Dus2",4.0725808428231,0.0172830596125314,"DG","home.cage-conflict.yoked"
"Dus3l",2.53098501779652,0.00224492822016048,"DG","home.cage-conflict.yoked"
"Dusp4",2.87917324767906,0.0189041085448906,"DG","home.cage-conflict.yoked"
"Duxbl1",4.93945274064112,0.0451361893896436,"DG","home.cage-conflict.yoked"
"Dvl3",1.42985167239103,0.0926607269137184,"DG","home.cage-conflict.yoked"
"Dzip3",2.31241884808755,0.00130850390777201,"DG","home.cage-conflict.yoked"
"Ebag9",-2.74740214299154,0.041502714731443,"DG","home.cage-conflict.yoked"
"Echdc1",-3.36295819849598,0.0443171446537288,"DG","home.cage-conflict.yoked"
"Ecm2",-4.44583019878319,0.0452767606873212,"DG","home.cage-conflict.yoked"
"Edrf1",-1.70057416023363,0.0883095688043622,"DG","home.cage-conflict.yoked"
"Eepd1",2.89308675797764,0.00363970214319579,"DG","home.cage-conflict.yoked"
"Efnb2",4.598500883364,0.00130850390777201,"DG","home.cage-conflict.yoked"
"Efr3b",-2.03084422709563,0.00841293309234108,"DG","home.cage-conflict.yoked"
"Ehbp1l1",2.09942763015239,0.0317525759323348,"DG","home.cage-conflict.yoked"
"Ehd4",3.26455305312691,0.0397029054395735,"DG","home.cage-conflict.yoked"
"Ehmt2",1.07638578725195,0.0216483388324359,"DG","home.cage-conflict.yoked"
"Eif2a",1.80534619371964,0.0663247950266221,"DG","home.cage-conflict.yoked"
"Eif2ak2",1.82875046849573,0.0597450483612094,"DG","home.cage-conflict.yoked"
"Eif2ak3",2.18132355391176,0.0413910557143898,"DG","home.cage-conflict.yoked"
"Eif2d",2.20442645990221,0.0241003069135154,"DG","home.cage-conflict.yoked"
"Eif3j2",-5.4423340321316,0.01782649985126,"DG","home.cage-conflict.yoked"
"Eif3k",1.57575370897296,0.0790927663486575,"DG","home.cage-conflict.yoked"
"Eif4a1",0.932323847043358,0.0893999471069063,"DG","home.cage-conflict.yoked"
"Eif4a3",1.79482394950739,0.0241003069135154,"DG","home.cage-conflict.yoked"
"Eif4ebp1",-4.75943345893186,0.0252109246847656,"DG","home.cage-conflict.yoked"
"Eif5",1.55719485681534,0.00828998725723067,"DG","home.cage-conflict.yoked"
"Elavl1",1.32762468956684,0.0108491007328209,"DG","home.cage-conflict.yoked"
"Elk3",5.24348637345708,6.8272334194249e-06,"DG","home.cage-conflict.yoked"
"Elovl5",-1.63338526979702,0.0996952580889339,"DG","home.cage-conflict.yoked"
"Elp6",4.62522369709903,0.00017526304992401,"DG","home.cage-conflict.yoked"
"Emb",-4.46581457539653,0.059020787845279,"DG","home.cage-conflict.yoked"
"Emd",2.16907394024402,0.050274624556752,"DG","home.cage-conflict.yoked"
"Endod1",-4.43162002668881,0.000159742288124351,"DG","home.cage-conflict.yoked"
"Endov",1.41361726516498,0.0908571123496577,"DG","home.cage-conflict.yoked"
"Eng",-4.52875207088209,0.0323343933272791,"DG","home.cage-conflict.yoked"
"Eno3",-4.38759073307356,0.062433074300905,"DG","home.cage-conflict.yoked"
"Enpp4",-2.09784177790415,0.0908437706663241,"DG","home.cage-conflict.yoked"
"Ephb6",2.11113602421819,0.0116898056206699,"DG","home.cage-conflict.yoked"
"Eps15",-1.10590317422702,0.0796171996117022,"DG","home.cage-conflict.yoked"
"Eps15l1",1.63544906984586,0.050274624556752,"DG","home.cage-conflict.yoked"
"Erf",1.41108359125481,0.0486222396130855,"DG","home.cage-conflict.yoked"
"Ergic3",1.69868048042147,0.0332092306276284,"DG","home.cage-conflict.yoked"
"Espn",3.93757625945219,0.00247945348978876,"DG","home.cage-conflict.yoked"
"Esyt2",2.26322535696817,0.0149605445103944,"DG","home.cage-conflict.yoked"
"Etl4",-3.55081293220402,0.0922830244847963,"DG","home.cage-conflict.yoked"
"Etnppl",-4.77059226791594,0.0381344782969254,"DG","home.cage-conflict.yoked"
"Etv6",-4.27229238291281,0.0415201084355747,"DG","home.cage-conflict.yoked"
"Exosc5",2.88165442889468,0.0319990432756706,"DG","home.cage-conflict.yoked"
"Ext1",2.71441796328076,0.0241003069135154,"DG","home.cage-conflict.yoked"
"Ezh2",-4.16124898983116,0.0695782492391655,"DG","home.cage-conflict.yoked"
"Ezr",-2.28350476758056,0.0200869723014525,"DG","home.cage-conflict.yoked"
"F3",3.40287914726589,0.0181364527181753,"DG","home.cage-conflict.yoked"
"Faap20",3.40815456645918,0.000717664970798028,"DG","home.cage-conflict.yoked"
"Faf1",-1.73131078837785,0.0767055128781751,"DG","home.cage-conflict.yoked"
"Faim",-2.94314598557741,0.0578849525855116,"DG","home.cage-conflict.yoked"
"Fam102b",1.53611717380621,0.086586157398682,"DG","home.cage-conflict.yoked"
"Fam109a",2.34767586993428,0.0529136457876953,"DG","home.cage-conflict.yoked"
"Fam110b",2.75873857505524,0.00771391044255068,"DG","home.cage-conflict.yoked"
"Fam117a",4.79635880218019,0.000203024741637508,"DG","home.cage-conflict.yoked"
"Fam133b",1.74659684568456,0.0134255567158226,"DG","home.cage-conflict.yoked"
"Fam134b",-1.95102861252685,0.0745314529897849,"DG","home.cage-conflict.yoked"
"Fam13b",-1.65146905219595,0.0749036498824503,"DG","home.cage-conflict.yoked"
"Fam168b",0.773314859338481,0.0925562645352092,"DG","home.cage-conflict.yoked"
"Fam169a",1.54572355097143,0.0215929236610875,"DG","home.cage-conflict.yoked"
"Fam173a",1.74528411907474,0.0550750831945308,"DG","home.cage-conflict.yoked"
"Fam185a",3.29802334158696,0.00130850390777201,"DG","home.cage-conflict.yoked"
"Fam189b",2.16648929626009,0.00607597890613589,"DG","home.cage-conflict.yoked"
"Fam192a",3.83042095496134,0.00929083863458153,"DG","home.cage-conflict.yoked"
"Fam19a1",2.24488235861106,0.0508822893899313,"DG","home.cage-conflict.yoked"
"Fam205a4",-5.26260964989488,0.010078056777692,"DG","home.cage-conflict.yoked"
"Fam205c",-3.52145919394892,0.0835452760266991,"DG","home.cage-conflict.yoked"
"Fam20b",-2.43472455100397,0.0519029342196303,"DG","home.cage-conflict.yoked"
"Fam234a",2.96071760938993,0.0258037565370869,"DG","home.cage-conflict.yoked"
"Fam46a",-5.0416260727199,0.0943018010762224,"DG","home.cage-conflict.yoked"
"Fam49b",1.10380306812315,0.0538727762249431,"DG","home.cage-conflict.yoked"
"Fam53a",1.66097264403656,0.0450914510998663,"DG","home.cage-conflict.yoked"
"Fam53b",1.96830656518401,0.0215929236610875,"DG","home.cage-conflict.yoked"
"Fam58b",-4.22427293029304,0.0666245536425034,"DG","home.cage-conflict.yoked"
"Farp2",-4.28105108473177,0.0509548848915555,"DG","home.cage-conflict.yoked"
"Farsa",2.31503935531916,0.00512692453082313,"DG","home.cage-conflict.yoked"
"Fbxl17",1.43728956032373,0.0355367693188941,"DG","home.cage-conflict.yoked"
"Fbxl18",1.72496702495575,0.015506682864617,"DG","home.cage-conflict.yoked"
"Fbxl5",1.66530094648219,0.048977882748894,"DG","home.cage-conflict.yoked"
"Fbxo28",1.27226908942806,0.0727426546592393,"DG","home.cage-conflict.yoked"
"Fbxo31",1.07595456157768,0.0864459945406526,"DG","home.cage-conflict.yoked"
"Fbxo33",2.52841541614185,0.050831620502601,"DG","home.cage-conflict.yoked"
"Fbxo8",-2.97071532447982,0.0380392780675371,"DG","home.cage-conflict.yoked"
"Fcrls",-2.95306899993188,0.0658362250725734,"DG","home.cage-conflict.yoked"
"Fdft1",2.14052705738444,0.0215061055085173,"DG","home.cage-conflict.yoked"
"Fez1",1.03200349179493,0.0430439658305772,"DG","home.cage-conflict.yoked"
"Fgd1",2.89911616052069,0.00224492822016048,"DG","home.cage-conflict.yoked"
"Fgd3",-4.17202721822009,0.086586157398682,"DG","home.cage-conflict.yoked"
"Fgfrl1",-3.19278391221294,0.0755327259507002,"DG","home.cage-conflict.yoked"
"Filip1l",6.22417544892891,0.0515129718709871,"DG","home.cage-conflict.yoked"
"Fis1",1.89836973949596,0.0207034092877751,"DG","home.cage-conflict.yoked"
"Fiz1",-3.00026494181712,0.0266243878358148,"DG","home.cage-conflict.yoked"
"Fkbp14",3.94026134336975,0.0061690000474758,"DG","home.cage-conflict.yoked"
"Fkbp4",1.18953654350228,0.0655872846140158,"DG","home.cage-conflict.yoked"
"Fktn",2.19644941434264,0.0076507296842743,"DG","home.cage-conflict.yoked"
"Fmn2",2.44502758982237,0.00250159507337713,"DG","home.cage-conflict.yoked"
"Fndc1",-4.70067490678407,0.0224920382969255,"DG","home.cage-conflict.yoked"
"Fndc8",3.97790142110128,0.0251669180339605,"DG","home.cage-conflict.yoked"
"Fosl2",2.20881383919465,0.0746176705737765,"DG","home.cage-conflict.yoked"
"Foxo1",1.91504443518057,0.00196287902600654,"DG","home.cage-conflict.yoked"
"Foxp2",4.44028248027866,0.00299770285778608,"DG","home.cage-conflict.yoked"
"Frat2",-3.33651860060289,0.026795052640044,"DG","home.cage-conflict.yoked"
"Frk",6.00957368928013,0.0189041085448906,"DG","home.cage-conflict.yoked"
"Frmd4a",-1.54266182440562,0.0727426546592393,"DG","home.cage-conflict.yoked"
"Frmd4b",2.34350037722346,0.0142637891761131,"DG","home.cage-conflict.yoked"
"Frmd8",-3.50194376805362,0.0735532217520533,"DG","home.cage-conflict.yoked"
"Fryl",2.53790009720394,0.00309714604328512,"DG","home.cage-conflict.yoked"
"Ftsj3",2.68805308318774,0.00250357360910104,"DG","home.cage-conflict.yoked"
"Fuom",2.55751999853259,0.0573025378995181,"DG","home.cage-conflict.yoked"
"Fyttd1",1.55030464683538,0.0834709500533442,"DG","home.cage-conflict.yoked"
"Fzd5",4.99812099522352,6.70530895499558e-05,"DG","home.cage-conflict.yoked"
