Year,ID,Genotype,TrainProtocol,TrainSequence,TrainGroup,Day,TrainSession,ShockOnOff,PairedPartner,Experimenter,Housing,TestLocation,       filename,p-miss ,TotalTime(s),TotalPath(Arena),Speed (Arena),sd Speed(Arena),Linearity(Arena),TotalPath(m),#Entrances,Time1stEntr,Path1stEntr,Speed1stEntr(cm/s),Entr/Dist(1/m),#Shock,Time1stShock,Path1stShock,Speed (cm/s),SdSpeed,Linearity,MaxTimeAvoid,MaxPathAvoid,Time2ndEntr,Path2ndEntr,Speed2ndEntr,TimeTarget,pTimeTarget,pTimeCCW  ,pTimeOPP,pTimeCW,RayleigLength,RayleigAngle,PolarAvgVal,PolarSdVal,PolarMinVal,PolarMinBin,Min50%RngLoBin    ,Min50%RngHiBin    ,PolarMaxVal,PolarMaxBin,Max50%RngLoBin    ,Max50%RngHiBin    ,AnnularMinVal,AnnularMinBin,AnnularMaxVal,AnnularMaxBin,AnnularAvg,AnnularSd,AnnularSkewnes,AnnularKurtosis
2015,15145C,WT,3-day,train-train,trained,1,T3,On,15145D,Maddy,AnimalRoom,MBL,        TT15145C_D1T3_Room.dat,0.00000,600,13.18,2.20,2.38,0.3169,15.95,5,18.03,0.45,1.63,0.31,5,18.03,0.45,2.66,2.24,0.5966,361,9.92,57.73,1.76,1.98,5.033,0.0136,0.6351,0.3433,0.008,0.79,123.55,212.96,39.79,0.0001,330,140,110,0.122,140,100,160,0.0007,8.5,0.4396,18,16.8,8.46,0.89,4.06
2015,15145C,WT,3-day,train-train,trained,2,Retest,On,15145D,Maddy,AnimalRoom,MBL,        TT15145C_D2R1_Room.dat,0.00000,600,18.11,3.02,2.89,0.4172,19.17,5,28.00,1.3,6.44,0.26,6,28,1.3,3.19,2.67,0.5577,280,5.09,65.73,2.4,1.96,7.368,0.0168,0.6344,0.2927,0.056,0.63,116.24,203.51,57.86,0.0008,0,120,70,0.0914,100,60,140,0.0049,3.5,0.3259,15,15.43,14.7,1.25,5.3
2015,15145C,WT,3-day,train-train,trained,2,T4,On,15145D,Maddy,AnimalRoom,MBL,        TT15145C_D2T4_Room.dat,0.00000,600,15.16,2.53,2.50,0.3732,16.54,4,135.20,3.19,2.38,0.24,5,135.2,3.19,2.76,2.34,0.5558,161,3.19,238.93,5.79,2.47,4.599,0.0124,0.4618,0.4756,0.0502,0.67,139.01,227.26,51.24,0,310,160,110,0.0987,130,100,180,0.006,19.4,0.2754,15,14.94,19.45,1.85,7.14
2015,15145C,WT,3-day,train-train,trained,2,T5,On,15145D,Maddy,AnimalRoom,MBL,        TT15145C_D2T5_Room.dat,0.00000,600,12.85,2.14,2.44,0.3142,16.29,9,0.53,0,-1,0.55,9,0.53,0,2.71,2.38,0.6129,224,6.14,39.53,1,2.52,7.2,0.0186,0.5915,0.341,0.049,0.61,120.4,213.32,56.32,0.0001,330,140,80,0.0756,80,70,160,0.0125,3.5,0.2929,16.6,15.33,18.19,1.41,5.05
2015,15145C,WT,3-day,train-train,trained,2,T6,On,15145D,Maddy,AnimalRoom,MBL,        TT15145C_D2T6_Room.dat,0.00000,600,12.20,2.03,2.55,0.301,15.42,13,31.90,0.63,1.96,0.84,13,31.9,0.63,2.57,2.4,0.5733,86,2.37,67.13,1.48,1.56,9.401,0.0258,0.7546,0.1982,0.0213,0.72,100.7,194.1,46.7,0,0,120,70,0.0834,70,60,140,0.007,3.5,0.3347,18,15.85,17.63,1.3,4.7
2015,15145C,WT,3-day,train-train,trained,3,Retention,Off,15145D,Maddy,AnimalRoom,MBL,        TT15145C_D3R2_Room.dat,0.00000,600,16.79,2.80,2.70,0.4011,17.97,10,68.53,1.59,2.52,0.56,28,68.53,1.59,3,2.57,0.5479,128,2.91,87.8,2.01,1.1,52.701,0.1336,0.4494,0.2779,0.1391,0.38,106.49,185.94,79.74,0.0021,330,140,50,0.0677,70,40,160,0.0198,19.4,0.2559,15,14.1,21.38,1.41,5.23
2015,15146C,WT,3-day,train-train,trained,1,Hab,Off,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D1H1_Room.dat,0.00000,600,31.05,5.18,4.36,0.5104,33.75,35,15.80,1.18,15.05,1.04,58,15.8,1.18,5.62,4.46,0.6505,42,3.86,26.67,2.36,14.58,101.073,0.2656,0.3268,0.1812,0.2264,0.16,76.83,174.89,94.6,0.0156,170,140,20,0.0481,140,20,170,0.02,18,0.2856,13.2,13.26,19.24,1.36,5.11
2015,15146C,WT,3-day,train-train,trained,1,T1,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D1T1_Room.dat,0.00000,600,18.18,3.03,2.75,0.4061,19.40,5,5.63,0.47,11.33,0.26,5,5.63,0.47,3.23,2.57,0.5769,366,12.11,47.63,2.02,9.73,4.668,0.0113,0.3402,0.5161,0.1325,0.57,157.52,229.04,64.83,0.0003,0,190,120,0.0679,150,110,210,0.0016,19.4,0.2931,16.6,15.86,14.07,1.72,7.69
2015,15146C,WT,3-day,train-train,trained,1,T2,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D1T2_Room.dat,0.00000,600,14.68,2.45,2.34,0.3732,15.96,1,327.40,9.19,5.46,0.06,1,327.4,9.19,2.66,2.06,0.5727,327,9.19,599.97,15.96,-1,0.767,0.0019,0.1916,0.7364,0.0702,0.74,166.51,249.94,45.74,0,0,180,140,0.1042,160,130,200,0.0011,3.5,0.4407,18,16.81,9.85,1.31,6.88
2015,15146C,WT,3-day,train-train,trained,1,T3,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D1T3_Room.dat,0.00000,600,14.09,2.35,2.23,0.3702,15.05,1,526.87,13.21,4.33,0.07,1,526.87,13.21,2.51,1.93,0.5669,526,13.21,599.97,15.05,-1,0.6,0.0014,0.4366,0.5357,0.0263,0.69,142.06,231.02,48.28,0,0,170,110,0.0767,160,120,210,0.0004,8.5,0.485,18,17.12,9.14,0.77,2.98
2015,15146C,WT,3-day,train-train,trained,2,Retest,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D2R1_Room.dat,0.00000,600,14.09,2.35,2.54,0.3356,16.32,3,273.37,7.19,3.08,0.18,3,273.37,7.19,2.72,2.31,0.6092,273,7.19,439.63,11.53,2.17,1.8,0.0046,0.3988,0.5312,0.0654,0.71,143.74,228.65,49.92,0,0,160,120,0.0979,150,110,180,0.0024,11.1,0.5583,18,17.33,7.49,1.18,4.63
2015,15146C,WT,3-day,train-train,trained,2,T4,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D2T4_Room.dat,0.00000,600,13.60,2.27,3.00,0.2704,18.53,13,49.37,1.05,1.96,0.7,13,49.37,1.05,3.09,2.86,0.6767,131,3.9,66.37,1.52,2.17,10.632,0.0298,0.735,0.1567,0.0785,0.64,100.55,187.61,58.64,0,0,130,80,0.0815,90,60,140,0.0004,3.5,0.5013,18,17.34,8.29,1.35,7.07
2015,15146C,WT,3-day,train-train,trained,2,T5,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D2T5_Room.dat,0.00000,600,14.79,2.46,2.86,0.3048,18.00,4,24.37,0.5,2.17,0.22,4,24.37,0.5,3,2.67,0.6136,383,11.21,68.57,1.67,2.04,3.633,0.0099,0.1405,0.6869,0.1627,0.62,185.95,252.98,60.06,0.0002,340,220,170,0.0901,190,160,240,0.0004,3.5,0.4069,18,16.68,10.73,1.65,7.88
2015,15146C,WT,3-day,train-train,trained,2,T6,On,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D2T6_Room.dat,0.00000,600,13.91,2.32,2.91,0.2792,18.77,8,62.40,1.8,2.17,0.43,8,62.4,1.8,3.13,2.77,0.6628,117,3.5,138.3,4.18,1.95,7.833,0.0201,0.6052,0.2847,0.09,0.56,115.5,205.16,63.59,0.0001,340,130,70,0.0756,100,60,150,0.001,3.5,0.337,18,16.55,10.13,1.14,7.34
2015,15146C,WT,3-day,train-train,trained,3,Retention,Off,15146D,Maddy,AnimalRoom,MBL,        TT15146C_D3R2_Room.dat,0.00000,600,16.78,2.80,3.12,0.3386,19.48,2,83.33,3.28,10.01,0.1,4,83.33,3.28,3.25,2.96,0.5983,475,15.65,559.07,17.96,3.88,11.1,0.0288,0.0904,0.5679,0.3129,0.61,204,250.09,72.18,0,20,230,170,0.0768,220,160,250,0.0023,3.5,0.3921,15,16.01,9.81,1.52,11.05
2015,15147C,WT,3-day,train-train,trained,1,Hab,Off,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D1H1_Room.dat,0.00000,600,21.81,3.64,3.15,0.4407,24.27,25,6.87,0.35,20.14,1.03,49,6.87,0.35,4.04,3.19,0.5973,51,3.2,24.9,1.68,9.1,88.002,0.218,0.3152,0.2532,0.2136,0.12,109.55,186.18,97.08,0.0165,340,190,50,0.0407,110,10,170,0.0136,18,0.2717,13.2,12.38,23.04,1.09,3.46
2015,15147C,WT,3-day,train-train,trained,1,T1,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D1T1_Room.dat,0.00000,600,15.09,2.51,2.54,0.3479,17.18,4,13.13,0.42,5.38,0.23,4,13.13,0.42,2.86,2.36,0.568,321,6.19,29.2,1.14,2.32,3.167,0.0081,0.2667,0.5389,0.1863,0.59,178.23,253.92,58.91,0,10,240,170,0.0817,200,150,250,0.0061,19.4,0.3228,16.6,16,14.36,2.23,9.85
2015,15147C,WT,3-day,train-train,trained,1,T2,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D1T2_Room.dat,0.00000,600,13.74,2.29,2.29,0.3395,15.77,2,82.37,1.74,1.75,0.13,2,82.37,1.74,2.63,2.02,0.5886,400,10.11,483.2,12.42,1.48,1.267,0.0031,0.2312,0.5964,0.1693,0.65,174.44,253.45,53.67,0,0,200,140,0.0749,170,120,210,0.0077,8.5,0.504,18,16.95,13.39,3.83,24.07
2015,15147C,WT,3-day,train-train,trained,1,T3,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D1T3_Room.dat,0.00000,600,14.33,2.39,2.39,0.3559,15.62,1,445.53,11.59,6.41,0.06,1,445.53,11.59,2.6,2.09,0.5479,445,11.59,599.97,15.62,-1,1.067,0.0026,0.1052,0.8444,0.0478,0.78,180.08,263.88,41.59,0,10,200,170,0.12,200,160,220,0.0058,8.5,0.4175,18,16.53,12.73,2.67,15.61
2015,15147C,WT,3-day,train-train,trained,2,Retest,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D2R1_Room.dat,0.00000,600,14.37,2.39,2.22,0.385,14.84,1,433.50,10.18,2.94,0.07,1,433.5,10.18,2.47,1.92,0.5477,433,10.18,599.97,14.84,-1,0.6,0.0017,0.3638,0.5764,0.0581,0.79,143.23,229.36,42.2,0,0,160,130,0.1253,140,110,170,0.0089,3.5,0.3505,18,16.34,13.07,2.27,10.66
2015,15147C,WT,3-day,train-train,trained,2,T4,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D2T4_Room.dat,0.00000,600,13.26,2.21,2.33,0.3226,15.04,2,297.17,6.53,1.69,0.13,2,297.17,6.53,2.51,2.07,0.5732,297,6.53,396.93,9.09,2.17,1.4,0.0032,0.7336,0.2175,0.0456,0.68,102.99,195.63,53.29,0,0,100,60,0.1122,80,50,120,0.0001,19.4,0.4118,18,16.78,8.38,1.81,9.95
2015,15147C,WT,3-day,train-train,trained,2,T5,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D2T5_Room.dat,0.00000,600,12.40,2.07,2.17,0.3232,14.19,1,91.23,2.1,1.96,0.07,1,91.23,2.1,2.37,1.89,0.568,508,2.1,599.97,14.19,-1,0.866,0.0022,0.4459,0.552,0,0.81,137.47,226.65,37.29,0,0,170,130,0.1268,140,110,180,0.0008,11.1,0.4187,18,16.84,7.01,0.66,3.12
2015,15147C,WT,3-day,train-train,trained,2,T6,On,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D2T6_Room.dat,0.00000,600,12.99,2.17,2.17,0.3405,14.39,0,599.97,14.39,-1,0,0,599.97,14.39,2.4,1.88,0.5383,599,14.39,599.97,14.39,-1,0,0,0.4541,0.5324,0.0135,0.84,139.39,229.2,34.24,0,0,150,120,0.1219,130,100,160,0.004,8.5,0.3952,16.6,16.35,8.22,1.35,8.18
2015,15147C,WT,3-day,train-train,trained,3,Retention,Off,15147D,Maddy,AnimalRoom,MBL,        TT15147C_D3R2_Room.dat,0.00000,600,15.37,2.56,2.37,0.3893,15.46,2,492.50,11.79,9.84,0.13,5,492.5,11.79,2.58,2.1,0.5373,492,11.79,527.87,13.19,7.81,11.399,0.0304,0.1946,0.7007,0.0742,0.67,168.01,245.65,54.88,0.0003,20,180,130,0.0893,160,110,190,0.0144,8.5,0.4505,15,15.32,13.43,2.7,13.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,ID,Genotype,TrainProtocol,TrainSequence,TrainGroup,Day,TrainSession,ShockOnOff,PairedPartner,Experimenter,Housing,TestLocation,       filename,p-miss ,TotalTime(s),TotalPath(Arena),Speed (Arena),sd Speed(Arena),Linearity(Arena),TotalPath(m),#Entrances,Time1stEntr,Path1stEntr,Speed1stEntr(cm/s),Entr/Dist(1/m),#Shock,Time1stShock,Path1stShock,Speed (cm/s),SdSpeed,Linearity,MaxTimeAvoid,MaxPathAvoid,Time2ndEntr,Path2ndEntr,Speed2ndEntr,TimeTarget,pTimeTarget,pTimeCCW  ,pTimeOPP,pTimeCW,RayleigLength,RayleigAngle,PolarAvgVal,PolarSdVal,PolarMinVal,PolarMinBin,Min50%RngLoBin    ,Min50%RngHiBin    ,PolarMaxVal,PolarMaxBin,Max50%RngLoBin    ,Max50%RngHiBin    ,AnnularMinVal,AnnularMinBin,AnnularMaxVal,AnnularMaxBin,AnnularAvg,AnnularSd,AnnularSkewnes,AnnularKurtosis
2015,15140D,WT,3-day,train-train,yoked,1,Hab,Off,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D1H1_Room.dat,0.00000,600,30.73,5.12,4.18,0.5405,32.53,35,8.80,0.47,9.58,1.08,61,8.8,0.47,5.42,4.27,0.6349,45,3.29,18.47,1.41,12.52,107.802,0.2634,0.2157,0.2261,0.2948,0.04,278.87,186.3,106.66,0.0152,300,260,100,0.0393,260,110,300,0.0224,18,0.3004,15,13.26,19.14,1.27,4.8
2015,15140D,WT,3-day,train-train,yoked,1,T1,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D1T1_Room.dat,0.00000,600,18.23,3.04,2.74,0.421,21.12,25,21.80,1.02,12.26,1.18,58,21.8,1.02,3.52,2.8,0.6149,81,3.16,48.3,1.95,4.42,97.999,0.2556,0.1097,0.2727,0.362,0.21,257.84,188,115.16,0.0093,60,300,170,0.0469,260,180,330,0.0113,19.4,0.222,16.6,13.68,22.74,1.24,4.63
2015,15140D,WT,3-day,train-train,yoked,1,T2,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D1T2_Room.dat,0.00000,600,13.22,2.20,2.23,0.3193,17.55,12,33.70,0.87,2.17,0.68,32,33.7,0.87,2.93,2.32,0.6473,145,3.82,47.57,1.17,10.35,55.268,0.1431,0.2354,0.3438,0.2776,0.2,170.52,195.06,100.21,0.0109,350,240,120,0.0566,130,100,250,0.0184,19.4,0.3371,16.6,15.63,17.72,1.98,7.6
2015,15140D,WT,3-day,train-train,yoked,1,T3,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D1T3_Room.dat,0.00044,600,14.14,2.36,2.67,0.3477,18.92,8,66.50,2.39,1.22,0.42,22,66.5,2.39,3.15,2.92,0.6502,215,4.49,159.07,5.38,19.72,41.531,0.1044,0.2692,0.4637,0.1628,0.35,165.06,212.36,87.05,0.007,0,200,110,0.058,190,100,220,0.028,3.5,0.344,15,13.96,16.37,1.75,7.46
2015,15140D,WT,3-day,train-train,yoked,2,Retest,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D2R1_Room.dat,0.01517,600,13.85,2.31,3.06,0.2782,19.56,15,14.97,0.32,1.57,0.77,34,14.97,0.32,3.26,3.2,0.6452,87,3.37,35.6,1.39,9.5,83.503,0.2176,0.3692,0.2663,0.1468,0.27,103.06,189.74,85.87,0.0095,300,160,50,0.0493,120,40,180,0.0001,19.4,0.32,16.6,14.64,20.14,1.87,6.93
2015,15140D,WT,3-day,train-train,yoked,2,T4,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D2T4_Room.dat,0.10600,600,13.03,2.17,2.61,0.3044,19.47,15,53.23,0.91,2.25,0.77,32,53.23,0.91,3.25,3.02,0.6676,122,2.67,140.43,2.97,1.69,79.828,0.2272,0.3163,0.2521,0.2044,0.11,99.16,183.12,96.95,0.0171,290,190,50,0.0408,140,10,180,0.006,19.4,0.3399,15,14.8,15.85,2.08,9.3
2015,15140D,WT,3-day,train-train,yoked,2,T5,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D2T5_Room.dat,0.00728,600,5.78,0.96,1.50,0.1659,13.26,14,40.27,0.7,1.82,1.06,54,40.27,0.7,2.21,1.85,0.7011,60,1.2,55.8,1.11,2.73,109.5,0.2808,0.2616,0.2123,0.2453,0.09,15.17,175.81,102.33,0.0182,160,70,280,0.042,50,290,100,0.0034,3.5,0.4028,18,16.55,10.84,2.13,10.9
2015,15140D,WT,3-day,train-train,yoked,2,T6,On,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D2T6_Room.dat,0.00000,600,5.77,0.96,1.25,0.1722,12.98,14,36.43,0.59,1.69,1.08,48,36.43,0.59,2.16,1.62,0.6879,64,1.03,100,1.62,1.56,103.202,0.2547,0.2791,0.2649,0.2013,0.08,92.25,178.04,98.06,0.0195,230,160,10,0.0406,150,30,210,0.0011,3.5,0.4653,16.6,15.96,12.34,1.64,6.21
2015,15140D,WT,3-day,train-train,yoked,3,Retention,Off,15140C,Maddy,AnimalRoom,MBL,        YT15140D_D3R2_Room.dat,0.00700,600,10.36,1.73,1.98,0.2509,17.10,14,48.93,0.86,1.96,0.82,41,48.93,0.86,2.85,2.3,0.6738,115,2.21,102.03,1.96,1.96,82.302,0.1617,0.2329,0.3298,0.2755,0.1,143.83,171.81,107.12,0.0185,320,230,90,0.0433,190,120,310,0.0291,3.5,0.3684,18,15.35,19.11,1.69,5.95
2015,15141D,WT,3-day,train-train,yoked,1,Hab,Off,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D1H1_Room.dat,0.00000,600,28.76,4.79,3.92,0.5142,29.79,29,2.13,0.15,3.76,0.97,55,2.13,0.15,4.97,3.87,0.6092,77,5.1,12.07,0.76,7.28,102.096,0.2473,0.2709,0.2433,0.2385,0.07,150.85,192.84,100.46,0.0129,310,230,80,0.0437,80,50,230,0.0086,18,0.2525,15,12.87,21.12,1.22,4.2
2015,15141D,WT,3-day,train-train,yoked,1,T1,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D1T1_Room.dat,0.00000,600,17.48,2.91,2.63,0.4043,19.57,20,1.07,0.04,4.3,1.02,54,1.07,0.04,3.26,2.67,0.5854,97,2.52,47.5,1.03,3.8,106.666,0.2772,0.2291,0.1665,0.3273,0.15,312.12,165.89,109.48,0.0107,180,350,220,0.0462,310,250,50,0.0117,18,0.2818,15,12.61,24.2,1.32,4.21
2015,15141D,WT,3-day,train-train,yoked,1,T2,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D1T2_Room.dat,0.00000,600,17.96,2.99,3.43,0.2981,21.43,19,16.23,0.25,1.19,0.89,48,16.23,0.25,3.57,3.34,0.622,68,1.64,32,0.47,15.63,109.302,0.2636,0.2876,0.1872,0.2615,0.03,53.78,176.89,103.54,0.0164,170,120,330,0.0398,120,350,170,0.001,19.4,0.2846,15,14.94,16.16,1.41,6.26
2015,15141D,WT,3-day,train-train,yoked,1,T3,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D1T3_Room.dat,0.00000,600,13.96,2.33,3.42,0.2437,20.48,11,43.47,1.44,31.73,0.54,27,43.47,1.44,3.41,3.5,0.7209,188,7.26,65.7,2.04,27.18,57.465,0.1422,0.3332,0.3802,0.1444,0.25,132.91,196.13,88.9,0.0118,350,180,70,0.0483,160,70,210,0.0089,8.5,0.3581,16.6,15.88,12.32,2.42,13.12
2015,15141D,WT,3-day,train-train,yoked,2,Retest,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D2R1_Room.dat,0.00000,600,10.23,1.71,3.00,0.1948,17.84,15,35.43,0.7,1.69,0.84,50,35.43,0.7,2.97,3.11,0.7279,58,1.56,89.27,2.79,1.89,106.466,0.2665,0.221,0.2514,0.2611,0.05,291.95,181.25,106.28,0.0172,150,340,190,0.0399,210,160,340,0.0034,3.5,0.6282,18,17.07,13.45,2.38,10
2015,15141D,WT,3-day,train-train,yoked,2,T4,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D2T4_Room.dat,0.00000,600,14.60,2.43,3.39,0.2827,19.70,14,48.20,0.94,1.96,0.71,47,48.2,0.94,3.28,3.35,0.6651,87,1.7,106.57,2.1,1.34,95.93,0.2485,0.1486,0.3068,0.2961,0.15,272.34,173.27,111.67,0.0107,110,320,190,0.0503,200,130,300,0.0018,19.4,0.4512,18,16.28,15.45,1.8,7.68
2015,15141D,WT,3-day,train-train,yoked,2,T5,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D2T5_Room.dat,0.00000,600,14.81,2.47,3.66,0.2506,21.05,16,28.77,0.67,31.15,0.76,36,28.77,0.67,3.51,3.71,0.7297,113,4.1,90.27,3.62,24.41,69.502,0.1776,0.1501,0.3236,0.3487,0.23,241.93,192.67,114.61,0.0111,100,280,170,0.0431,220,160,300,0.0067,19.4,0.3521,18,15.74,19.2,2.09,7.92
2015,15141D,WT,3-day,train-train,yoked,2,T6,On,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D2T6_Room.dat,0.00000,600,14.94,2.49,3.70,0.2555,21.17,13,41.10,1.7,21.9,0.61,34,41.1,1.7,3.53,3.74,0.7263,112,3.99,61.4,2.33,1.47,75.6,0.2022,0.3302,0.2668,0.2008,0.14,128.75,190.85,95.95,0.0147,20,180,50,0.0424,130,30,190,0.0002,19.4,0.4528,16.6,15.67,14.85,2.47,11.61
2015,15141D,WT,3-day,train-train,yoked,3,Retention,Off,15141C,Maddy,AnimalRoom,MBL,        YT15141D_D3R2_Room.dat,0.00544,600,8.98,1.50,1.88,0.2241,14.73,19,19.13,0.52,1.61,1.29,52,19.13,0.52,2.46,2.09,0.588,66,1.35,78.2,1.55,1.75,133.5,0.3379,0.2615,0.169,0.2315,0.18,0.71,156.48,98.49,0.0129,170,80,310,0.0479,350,280,80,0.0053,18,0.457,16.6,13.92,21.6,1.45,4.27
2015,15142D,WT,3-day,train-train,yoked,1,Hab,Off,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D1H1_Room.dat,0.00000,600,13.11,2.19,1.98,0.342,14.81,19,24.33,0.28,0.7,1.28,52,24.33,0.28,2.47,2.06,0.502,65,0.93,61.1,0.85,1.13,105.467,0.2676,0.4001,0.2192,0.1131,0.29,90.12,176.53,83.72,0.0057,280,140,30,0.0569,110,30,160,0.0047,16.6,0.3551,8.5,9.83,19.41,0.33,2.81
2015,15142D,WT,3-day,train-train,yoked,1,T1,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D1T1_Room.dat,0.00000,600,8.33,1.39,1.86,0.2135,12.82,12,58.43,1.51,1.1,0.94,38,58.43,1.51,2.14,1.91,0.6196,102,2.58,120.8,3.14,2.54,97.802,0.2407,0.1179,0.2734,0.3681,0.25,267.26,177.94,118.51,0.0104,90,340,220,0.051,300,220,0,0.0056,18,0.3231,15,13.62,13.73,0.78,3.87
2015,15142D,WT,3-day,train-train,yoked,1,T2,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D1T2_Room.dat,0.00000,600,12.20,2.03,1.94,0.3059,15.34,16,9.60,0.15,1.69,1.04,48,9.6,0.15,2.56,2,0.5409,119,2.62,129.57,2.87,5.64,98.433,0.2485,0.2762,0.226,0.2493,0.06,37.71,167.71,100.73,0.0122,240,110,310,0.0432,110,350,180,0.0111,18,0.3366,13.2,13.08,17.02,1.13,4.65
2015,15142D,WT,3-day,train-train,yoked,1,T3,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D1T3_Room.dat,0.00000,600,8.47,1.41,1.38,0.2523,11.97,15,34.17,0.63,2.04,1.25,61,34.17,0.63,2,1.49,0.5702,80,1.68,92.97,1.9,1.75,115.302,0.3034,0.4076,0.1221,0.1669,0.28,66.78,167.29,86.39,0.0083,180,140,40,0.0571,130,20,150,0.0498,18,0.2057,8.5,11.73,25.81,0.29,1.97
2015,15142D,WT,3-day,train-train,yoked,2,Retest,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D2R1_Room.dat,0.00000,600,7.71,1.29,1.38,0.2363,12.08,15,21.23,0.38,1.96,1.24,58,21.23,0.38,2.01,1.55,0.6002,71,1.33,79.2,1.49,1.82,115.436,0.2812,0.3485,0.1799,0.1904,0.17,70.24,170.43,92.89,0.0155,260,120,0,0.0518,110,0,160,0.0904,3.5,0.2347,11.1,12.58,23.79,0.52,2.62
2015,15142D,WT,3-day,train-train,yoked,2,T4,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D2T4_Room.dat,0.00000,600,9.70,1.62,1.58,0.3006,12.25,12,54.77,1.11,1.82,0.98,47,54.77,1.11,2.04,1.6,0.5504,170,3.23,69.57,1.36,3.98,90.399,0.2155,0.2772,0.3749,0.1324,0.22,131.95,190.28,90.42,0.0087,260,190,80,0.0604,170,60,200,0.0067,18,0.3036,13.2,12.04,18.67,0.57,3.24
2015,15142D,WT,3-day,train-train,yoked,2,T5,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D2T5_Room.dat,0.00000,600,7.38,1.23,1.28,0.2337,11.12,8,21.10,0.3,1.34,0.72,39,21.1,0.3,1.85,1.4,0.5915,150,2.33,86.47,1.23,1.26,77.899,0.1988,0.365,0.2395,0.1967,0.24,128.7,195.33,90.57,0.0115,310,210,90,0.07,120,40,180,0.0002,18,0.3749,13.2,12.13,20.62,1.02,3.46
2015,15142D,WT,3-day,train-train,yoked,2,T6,On,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D2T6_Room.dat,0.00000,600,8.87,1.48,1.46,0.2771,12.54,15,29.93,0.55,2.04,1.2,54,29.93,0.55,2.09,1.58,0.5684,114,2.31,44.73,0.84,14.72,112.938,0.286,0.2493,0.2758,0.1889,0.13,108.92,180.93,95.51,0.0157,230,160,20,0.0484,150,60,230,0.0849,3.5,0.1933,11.1,12.57,23.52,0.57,2.72
2015,15142D,WT,3-day,train-train,yoked,4,Retention,Off,15142C,Maddy,AnimalRoom,MBL,        YT15142D_D4R2_Room.dat,0.00000,600,20.53,3.42,2.75,0.4658,20.64,22,7.93,0.27,3.22,1.07,51,7.93,0.27,3.44,2.68,0.5379,53,1.5,29,0.66,6.86,96.399,0.2346,0.2515,0.2316,0.2823,0.06,296.04,184.64,107.58,0.0146,130,70,270,0.0451,70,260,90,0.0017,18,0.2798,13.2,11.98,21.58,1.02,3.5
2015,15143D,WT,3-day,train-train,yoked,1,Hab,Off,15143C,Maddy,AnimalRoom,MBL,        YT15143D_D1H1_Room.dat,0.00000,600,29.94,4.99,3.85,0.5556,31.26,38,30.47,1.81,15.95,1.22,59,30.47,1.81,5.21,3.9,0.6433,30,1.81,45.27,3.02,13.07,95.336,0.2326,0.2924,0.2684,0.2066,0.09,107.35,181.61,98.31,0.0182,230,180,40,0.0365,170,30,200,0.0011,18,0.3134,13.2,12.39,20.13,1.2,3.98
