"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","145A-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Tmem40",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.02061011699085,5.79792097911291,5.79792097911291,5.79792097911291
"Tmem41a",7.0972618435329,7.51139780343617,7.04686957512864,6.77242020048512,7.00291159195842,5.79792097911291,6.99366549234483,6.54409459673837,6.84428457417044,6.7337030784944,6.64981987721762,7.14560523135078,6.97580986028297
"Tmem41b",7.46614198171876,7.23933856488408,7.36241508360169,7.40035692082787,7.28092364652468,7.15571777335637,7.44659294828997,7.05270248784342,7.28794884927566,7.52442980749682,7.22558146367649,7.40556289618482,7.52448397369527
"Tmem42",6.40810117418347,7.01165109789794,7.02205770182956,6.4301316464168,6.64502095386144,6.91947305077529,6.44996174070289,6.58351136729771,6.8738766852997,6.30604222883444,6.22848608738038,6.88947585872334,6.83594001490049
"Tmem43",7.07579388706588,7.38338140064785,6.48711914429975,7.11433920033064,7.13113787248326,6.91947305077529,6.88690634572817,6.9218298042807,6.98362676972485,7.23698992488731,7.14844115958407,6.9002698683892,7.07053827998062
"Tmem44",6.64299891583268,7.23933856488408,6.85817896301034,7.32357904257927,6.82832897589128,7.82826929346694,7.52383780666533,6.9218298042807,7.29439407119089,7.05296227067003,7.25315163288251,6.76129870673689,6.89610292180149
"Tmem45a",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.26092805397241,6.15270963200345,6.05952294059436,6.43304087198302,5.79792097911291,5.79792097911291,6.04309649571116
"Tmem45a2",5.79792097911291,5.79792097911291,6.25153872094999,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.13154253318249,5.79792097911291,5.79792097911291,5.79792097911291
"Tmem45b",5.79792097911291,5.79792097911291,5.79792097911291,6.21367939312316,5.79792097911291,5.79792097911291,5.79792097911291,6.45758207855281,6.29704420980497,5.79792097911291,6.37913639019122,5.79792097911291,6.26590698445161
"Tmem47",7.2487580510315,7.89127521705799,7.59413490115382,8.0171261461864,7.53846498179142,9.14301949549321,8.4306327622537,7.44104788788661,8.13243614072065,8.80853646945103,7.78956710250685,7.00193068047165,7.58761826446041
"Tmem5",7.15243178157397,6.79825293427866,6.9704889825532,6.90065878241931,6.86860417565293,7.08293507514421,7.10811666111188,7.00710744526184,6.61533519471152,7.02635946042977,6.82716120099985,7.12870324878824,6.96039265061115
"Tmem50a",7.98516122679543,8.03248191501105,7.36241508360169,7.82216754830422,7.70222719405479,7.65821001155342,7.95183069500378,7.63548921854519,7.72513507452102,7.60474137278013,7.639025039509,7.90444549823807,7.9707893640457
"Tmem50b",8.26006206683393,8.50200286212601,7.83921161799106,8.28665216098726,8.3197937332071,8.0132908923298,8.34752126130073,8.45533333139679,8.34672166042091,8.33766429305204,7.94995730250434,8.54276471508664,8.52387306677274
"Tmem51",6.12123949132449,6.21310074711845,5.79792097911291,6.27744994173976,6.55383120923871,5.79792097911291,5.79792097911291,5.79792097911291,6.29704420980497,5.79792097911291,5.97424176824464,5.79792097911291,6.37833578418493
"Tmem52b",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.72106904335073,5.79792097911291,5.79792097911291,5.94909477508876,6.46080527144696,6.04712153062895,5.95917437673526,5.93958660595551
"Tmem53",5.79792097911291,6.21310074711845,5.79792097911291,6.79960298001174,5.97322132464596,5.79792097911291,5.79792097911291,6.19433878485403,6.39854584178971,6.16657206991213,5.79792097911291,6.19188989760723,6.34355233066655
"Tmem54",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.19680057265716,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Tmem55a",7.70092569138013,7.23933856488408,7.22646093786913,7.33935249233526,7.51009310440255,7.90547257820819,7.70856672240398,7.62210728688945,7.70253988007785,7.57215082346213,7.44852275199171,7.70348974227345,7.57436347189593
"Tmem55b",7.34299366588228,7.58968939134596,7.63847268128333,7.60450703763556,7.77377293745246,7.78785131736473,7.86473821935252,7.47192134136347,7.53687788219299,7.5414886420758,7.55803987420277,7.46380023020309,7.65598579531388
"Tmem56",7.77022034603334,7.01165109789794,7.1626380887709,7.49998222742677,7.34055695416615,6.45615448321674,7.16944272314834,7.52408981199777,7.88087558501004,7.66233138101814,7.53336694962452,7.12014914333324,7.63079108091069
"Tmem57",7.42476902745186,7.66325821263599,7.81421659537105,7.45831262422742,7.5172491828997,7.61181566777793,7.4858425579943,7.36845059974713,7.44470112467496,7.41346619520008,7.55454585928033,7.41875724912179,7.33398899742819
"Tmem59",8.4389079944887,8.34173172143089,8.24094181129847,8.50497352106389,8.39430463133749,8.37382324835311,8.54083921240855,8.33623690226882,7.92757979269055,8.40174649725719,8.26267189754067,8.30925948335557,8.5746127896872
"Tmem59l",9.91773940822107,9.7625089912476,9.61451354632401,9.57594461805469,9.65256671782661,9.34106340914246,9.68046070258504,9.88538564659184,9.50948091495611,9.34593324771569,9.38789676980308,10.0338490969066,10.1181315049483
"Tmem60",6.5289002789815,6.71402883175886,7.02205770182956,7.17056248942233,6.4928169351938,6.45615448321674,6.94178241848066,6.54409459673837,6.71473986659565,6.55335878751452,6.44083513550014,6.54624306458236,6.96039265061115
"Tmem62",7.26098170873431,6.94576718543064,7.4333842117112,7.37025936568148,7.04747716805709,7.74610527607146,6.81640345219577,7.46427834743247,7.03414718357417,7.02185616751881,7.0321919677596,7.22631628564223,6.968131983594
"Tmem63a",6.95285186110336,7.38338140064785,6.69440505779589,7.24120808482033,7.44367583775027,7.74610527607146,7.28250399435208,6.52350943179416,6.92116702974651,7.44143260103651,7.36120809343197,6.95244873224599,6.968131983594
"Tmem63b",8.76004466974341,8.67920904818807,8.4517737489136,8.7043066832196,8.45111729117364,8.83927180983638,8.21610557381739,8.68164204334447,8.79928899007678,8.70612627428739,8.67916826619077,8.78927453190265,8.89240150137415
"Tmem63c",7.79379715204567,7.07342074871035,7.4333842117112,7.61696278404914,7.59328487854632,7.22382484024835,7.12600634246633,7.78576692624546,7.72960568979987,7.51580874474822,7.87632216586416,7.54905883062207,7.70888057351541
"Tmem64",7.37640260263978,7.23933856488408,6.88755170838339,7.17056248942233,7.24536333123389,7.51338196867241,7.22743506849287,6.9344863898694,7.43336966314918,7.35873049376836,7.34877336525319,6.98243887755037,7.37676538531012
"Tmem65",7.15912902847786,7.42762249608666,7.72264944672562,7.83264663285502,7.56618441677205,7.86744946682907,7.69237599721159,7.40934078480218,8.11597416297554,7.96560375652094,7.46748941006318,7.24176114822472,7.30641347290024
"Tmem67",6.44058521629575,6.51219978787452,6.06053473843515,5.79792097911291,6.57301478134742,6.82584840314581,6.56013488838651,6.7388614956008,6.64141501706988,6.79345580853078,6.5178690769855,6.62488641088715,6.60162207360249
"Tmem68",7.43002107608567,6.87498973871508,7.39844251292358,7.24120808482033,7.02544323355206,7.22382484024835,7.34953905463972,7.198023491149,7.31981135845748,7.15295742310539,7.15839298531856,7.16224112906322,7.30641347290024
"Tmem69",6.29735509414656,6.21310074711845,6.91601621412504,6.77242020048512,6.14787876397264,5.79792097911291,6.87553111665494,6.82802486841856,6.66662803657371,6.64886013127356,6.40461402220564,6.4761544625771,6.57748016617665
"Tmem70",7.64959402770555,7.79851847274754,7.24692842559777,7.25817737343042,7.28963879152338,6.82584840314581,7.62541924698129,7.40934078480218,7.19353529659739,7.49251101500312,7.32348946792164,7.51326075467985,7.49163067587481
"Tmem71",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.05952294059436,6.0922926373818,5.79792097911291,5.79792097911291,5.79792097911291
"Tmem72",8.77139065153022,7.83018895504269,8.60680083758326,8.6314365992598,8.79429123959519,8.20562459623509,8.04590593910494,8.77525304098543,8.87370883733637,8.85863019157826,8.81548037860563,8.10520023053033,8.36419415009561
"Tmem74",6.75240426312097,5.79792097911291,6.61842278675229,6.55103753686899,6.4928169351938,5.79792097911291,6.44996174070289,5.79792097911291,6.89308364554046,6.47864431614777,6.73164639565877,6.62488641088715,6.55249005025261
"Tmem74b",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04568107033321,5.79792097911291,6.26092805397241,6.04910969117149,5.79792097911291,6.25554140016977,6.30961371797037,6.2232376120478,5.79792097911291
"Tmem79",5.79792097911291,5.79792097911291,6.25153872094999,5.79792097911291,5.79792097911291,5.79792097911291,6.16454579830947,5.79792097911291,5.79792097911291,6.07052348116682,6.12727662830779,6.39727072585512,6.04309649571116
"Tmem8",6.82119075070704,6.51219978787452,6.79637848142549,7.20646072753044,6.75680509808969,7.22382484024835,6.66991418870032,6.98349902390359,6.99222866113343,7.06167622303216,6.74706092020053,7.33016937533471,7.04233532163374
"Tmem80",7.13890885812455,6.79825293427866,6.76375146374334,6.68512652022891,7.15104206890602,6.82584840314581,7.34953905463972,6.79931924351579,6.9118994823164,6.82183730718007,6.76219514484173,6.65412835436906,6.92072801309358
"Tmem81",6.12123949132449,5.79792097911291,6.53372974508939,6.4301316464168,6.18894765256599,5.79792097911291,5.79792097911291,6.40939539511191,6.5457357971577,6.30604222883444,6.19121271832157,6.37576087085878,6.30627491963178
"Tmem82",5.94275535895326,5.79792097911291,6.06053473843515,6.03851180696521,6.40114897700492,5.79792097911291,5.79792097911291,6.15270963200345,6.29704420980497,6.26869361647034,5.97424176824464,5.79792097911291,6.24430431086825
"Tmem86a",6.64299891583268,6.94576718543064,6.76375146374334,6.4301316464168,6.81448857589688,7.0045905035685,7.2354725541587,6.58351136729771,6.61533519471152,6.43304087198302,6.47500253770205,6.72275432568743,6.52656388672598
"Tmem86b",6.97710279868083,6.61998239225951,6.06053473843515,6.90065878241931,6.57301478134742,7.0045905035685,6.68437261596142,6.94697623192235,6.57439669294796,6.68914791897956,6.76219514484173,7.03046497596049,6.79033936633691
"Tmem87a",7.12521011849083,7.28943145225902,7.34396863319623,7.11433920033064,7.12104268816862,7.94241119848036,7.07138301805402,7.31737796561716,6.90253916646795,7.15295742310539,7.14844115958407,7.44470715111714,7.44306489617312
"Tmem87b",7.19845378386302,6.87498973871508,7.57899156358852,7.41511748042476,7.28092364652468,7.22382484024835,6.87553111665494,7.29982946911989,7.02590378930674,7.2479614963587,7.31063285754989,7.37190497632267,7.31752453200084
"Tmem88",6.18015868991783,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,5.79792097911291,5.79792097911291,6.04910969117149,5.79792097911291,6.31787330545092,5.79792097911291,6.11992687137053,5.79792097911291
"Tmem88b",7.30273568280179,7.28943145225902,7.3252187271104,7.60450703763556,7.75626356310774,7.51338196867241,8.43373060312892,7.31737796561716,7.7206484910458,8.09236254843275,7.17314824957761,7.20273133127744,7.55194573193082
"Tmem8b",8.64532455783036,8.48296427946143,8.17550934282574,8.60235848267128,8.50232299745015,7.86744946682907,8.28340788224479,8.59099573993467,8.38524779434466,8.54667386140398,8.85153824648747,8.30271380793072,8.47342938300318
"Tmem8c",6.12123949132449,5.79792097911291,6.06053473843515,5.79792097911291,5.79792097911291,6.26536257807974,5.79792097911291,5.79792097911291,6.24980044309452,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Tmem9",8.1784441432976,7.76603994191866,7.93460193403482,7.92330341526405,8.19973826197859,8.14454832481718,8.2799480334624,8.08473728019949,7.89663161955729,7.55272858701159,7.90310322004593,8.56190171588263,8.37383823771535
"Tmem91",5.79792097911291,5.79792097911291,5.79792097911291,6.27744994173976,5.97322132464596,5.79792097911291,6.19932390637337,5.79792097911291,5.79792097911291,6.16657206991213,5.79792097911291,5.79792097911291,5.99818610328899
"Tmem94",7.78598675936234,7.73270598568828,8.15621291063157,7.42969344365991,7.95204415686664,7.74610527607146,7.81642318546812,7.68761422770365,7.12818176809957,7.851890859261,7.60257096990461,7.37190497632267,7.97726766562567
"Tmem97",6.47140764329951,6.38308265537795,6.06053473843515,6.51318214423329,6.37581294348192,6.82584840314581,7.06199028596295,6.6388637663606,6.51582681477711,6.57654359769345,6.69178665898672,6.35337292064651,6.49959732477548
"Tmem98",5.79792097911291,6.79825293427866,6.43684494962567,6.55103753686899,6.4928169351938,6.45615448321674,6.77892499117682,6.2663850034612,6.2740297740858,6.80491959293728,6.1499084072503,6.37576087085878,6.47146478007793
"Tmem9b",8.088429057852,8.3203072131815,7.80153325716578,8.06163693571887,8.28488330669243,7.7029297295336,8.44605239934183,8.2766099556727,7.82415979072187,8.10512025892831,8.11322802625008,8.48944143275099,8.23215996170567
"Tmf1",7.35423863690784,7.66325821263599,7.54812708849267,7.92330341526405,7.38929448821913,8.52352621096674,7.39213260448496,7.8768729311147,7.83652592296982,7.66998068592959,7.43699439366283,6.98243887755037,7.43809654008439
"Tmie",5.79792097911291,6.51219978787452,5.79792097911291,6.33344226761965,6.10117829047018,7.28792862847895,6.36378895405733,6.35680452749698,5.79792097911291,6.25554140016977,6.17114505901687,5.79792097911291,6.08091217074918
"Tmigd3",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.60070257844287,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04309649571116
"Tmod1",7.26098170873431,7.07342074871035,7.41604426344919,7.62929347356214,6.94420421695366,6.72106904335073,7.1348377595604,7.00710744526184,7.03414718357417,7.10831913812145,7.22558146367649,7.27201585934757,7.06356068338572
"Tmod2",9.89744075894485,9.38372604730855,9.96994087710442,9.89902435379889,9.88954976909984,9.88360920349753,9.63771749044542,9.79181153529524,10.1298372680133,10.2019188451712,10.3242239502366,9.42865814240674,9.70196157300225
"Tmod3",6.20638091840365,6.71402883175886,7.54812708849267,7.37025936568148,6.77159505753461,7.22382484024835,6.7125215629335,6.86941357973057,7.05847924616756,6.9419618726255,6.8811453014069,7.12014914333324,6.78092469437566
"Tmod4",6.08722641205504,5.79792097911291,5.79792097911291,5.79792097911291,6.18894765256599,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.99818610328899
"Tmpo",6.56899515196101,5.79792097911291,6.16880374796255,6.71527284336393,6.91967757890632,7.34855397765671,7.01366959124418,7.04149676652719,6.76015276555138,7.00363602533985,6.75466222135441,6.95244873224599,6.87931527027895
"Tmppe",7.00076320709682,7.33737649052932,7.24692842559777,7.45831262422742,7.05831595623747,6.45615448321674,7.06199028596295,7.29095139695241,7.08224136025943,7.28376620802945,6.93830709012026,6.78604476894869,7.02793252515608
"Tmprss11b",6.76257702416776,6.71402883175886,6.69440505779589,6.27744994173976,6.32127130520305,6.26536257807974,6.52541301907359,6.9218298042807,6.58830201444737,6.77596891499109,6.73938956177652,6.07693045650159,6.39492997439153
"Tmprss11d",6.04857148034713,5.79792097911291,6.25153872094999,6.03851180696521,6.10117829047018,5.79792097911291,5.79792097911291,6.19433878485403,5.79792097911291,5.79792097911291,6.07644940259797,5.95917437673526,5.99818610328899
"Tmprss11g",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.9622333015132,5.79792097911291,5.79792097911291,5.79792097911291,5.92263737706101,6.1577488742619,5.79792097911291
"Tmprss13",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04683340025791,5.79792097911291,5.79792097911291,5.79792097911291
"Tmprss2",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.13534096449054,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Tmprss5",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.95546405847215,5.79792097911291,5.79792097911291,5.79792097911291
