"","gene","padj","logpadj","lfc","direction"
"45","Tomm40l",0.035204228338892,1.45340517078427,-1.41985972407046,"standard.yoked"
"46","Atp1a2",0.0531563520323531,1.27444483108861,0.954962890286451,"conflict.yoked"
"47","Kcnj10",0.0234170802385238,1.63046725594798,1.65725426491512,"conflict.yoked"
"48","Tagln2",0.067206338530229,1.1725897647604,4.85817378088161,"conflict.yoked"
"49","Dusp10",0.0714835389092348,1.14579395517719,4.90316750971028,"conflict.yoked"
"50","C130074G19Rik",0.0777150689153454,1.10949476353797,-2.31215516465614,"standard.yoked"
"51","Slc30a1",0.0565942684498409,1.24722754949455,1.44572237636921,"conflict.yoked"
"52","Camk1g",0.0582588104569858,1.23463838715156,-1.25572263695889,"standard.yoked"
"53","Optn",0.0415946988901994,1.38096201527313,6.02561150862932,"conflict.yoked"
"54","Cdc123",0.0956742806056115,1.01920479463979,-1.05532347979512,"standard.yoked"
"55","Sec61a2",0.0229242111502807,1.63970559999707,-1.45149249493763,"standard.yoked"
"56","Dhtkd1",0.0910187941796596,1.04086892234082,-1.9186089952306,"standard.yoked"
