"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Ktn1",7.75499452111181,7.97606383036754,8.08235872158401,7.53833020145166,7.63975885423111,7.47271183881163,7.40164511486367,7.68154344554684,7.8906507214732,7.61967432448248,7.8906857633325,7.93646658373785
"Kxd1",6.53369051088667,6.99779671497195,7.30355689981037,6.81347933830745,7.24504900324924,6.85958654812997,6.93274010563282,7.14947116215828,6.90139714196451,7.01802845604444,6.92604104177944,6.89118878525806
"Ky",6.80392819509714,6.2007163041327,6.90572335376311,6.53083515152989,6.61685707954538,6.56212836175147,6.80986130569711,6.92385918954307,6.38826597123907,6.19838463573641,5.99596529059142,6.83207662239442
"Kyat1",7.18972805235421,6.5272639655662,6.50171616861298,6.33414409144239,7.03897635701064,7.17509916034096,6.97504949624049,6.59781383787628,6.52945815243051,6.81689326900703,7.31772839541207,6.90069052705899
"Kyat3",6.10176357820178,6.92126115367035,5.74601471773009,6.11951744560923,6.50882426916374,6.36640614262992,6.08373963483239,6.92385918954307,6.54743957755014,6.10741554155047,6.30217033853605,6.21108529546451
"Kynu",5.90543270746838,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.13185952847338,5.88291745419195,5.74601471773009,5.74601471773009
"L1cam",8.85140708054709,8.68694781466454,8.32199241905217,8.28314730230326,8.42089687598126,8.36439267401228,8.51713636210822,8.92442973929749,8.38666313282188,8.11295290768063,8.83131741055071,9.02403139793013
"L2hgdh",6.68627937607115,6.64459133834263,7.2582278380135,7.2247271475341,6.9871490267845,6.28431077563994,6.97504949624049,6.34145570982005,6.84735360224334,6.7242099984891,6.78518140907419,6.88159134661417
"L3hypdh",5.74601471773009,5.74601471773009,6.38674697910088,6.48693865837898,6.01845616303518,6.41527199135856,6.2603486507478,6.1520728747008,6.24805848173411,6.56791420677846,5.74601471773009,6.01529640110915
"L3mbtl1",6.56380361520674,5.74601471773009,6.24393779302673,6.27277285307284,6.28850587039984,5.74601471773009,6.49449360737951,6.77590834204034,6.89554231104297,6.33880496133769,6.35451166444358,6.3640603182907
"L3mbtl2",7.47930622627419,7.51554170438576,7.54379577642718,7.64110676653781,7.31582561090927,7.02948185409761,7.39226381756754,7.45810500223905,7.42696050875173,7.56079876853383,7.80515131188322,7.33424027923318
"L3mbtl3",6.45224384152599,6.74678563092428,6.50171616861298,7.39198282831809,7.03897635701064,6.70040249363776,6.46964152076905,6.58232608517294,7.1845092667546,6.75047423740473,6.17786933683618,6.93778718803642
"l7Rn6",7.17463379982319,7.36767200551609,7.21099817777675,6.87167352938765,7.30598005710705,7.21332789051717,7.16374867983515,6.76346754969094,7.16662957766895,6.9917000360508,7.27579886414628,7.10508485747452
"Lacc1",6.29521371320005,5.74601471773009,6.64499732739937,6.44001656055586,5.74601471773009,6.43832819948902,6.5184786626499,6.24252161456539,6.18555587051557,6.25579385114531,6.05194985962486,6.58684376140247
"Lace1",6.68627937607115,6.64459133834263,6.80318636475597,6.53083515152989,6.72936991775695,6.9482014766265,6.7764033481286,6.78817656827974,6.63135398494044,6.7843036097365,7.14930949096524,6.57308884001306
"Lactb",6.43469776319708,6.74678563092428,6.55261476465212,6.48693865837898,6.79682937899506,6.76165922916163,6.41694544367551,6.73804172856597,6.49206772662792,6.48794056319792,6.75705979092978,6.62668090234123
"Lactb2",6.66065176716826,6.99779671497195,6.76628213714257,6.38940370799125,6.57551092608942,6.77631924135545,7.29404689177721,7.08857831716942,7.03235398024536,7.42480878412807,6.66671064852881,6.86209921338977
"Lactbl1",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.13073690606632,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Lad1",5.74601471773009,5.74601471773009,5.74601471773009,6.33414409144239,6.17583145262494,6.253848272637,5.74601471773009,6.55035630470688,6.20201378062286,5.98295979467019,5.74601471773009,5.90163489457776
"Lag3",5.74601471773009,5.74601471773009,6.80318636475597,6.89946766088885,6.43507124487607,6.77631924135545,6.02197511661528,6.48182062244405,6.15057251364263,6.29059228912795,6.17786933683618,6.21108529546451
"Lage3",6.54890253287375,6.2007163041327,6.64499732739937,6.68430092586366,6.50882426916374,6.77631924135545,6.62780262159095,6.71184150272814,6.59888996164408,6.64987571833555,6.69791899579294,6.57308884001306
"Lair1",6.29521371320005,6.38645313262447,6.50171616861298,6.01048873685946,6.81292181447495,6.48212009109979,6.29545088215056,6.3849361907878,6.84115173226296,6.397279603029,5.92286684183806,6.48461218845212
"Lama1",5.74601471773009,5.74601471773009,5.74601471773009,6.57219114297089,6.4085129687457,6.1060292116947,5.74601471773009,5.74601471773009,6.29007969323523,5.74601471773009,5.74601471773009,6.01529640110915
"Lama2",6.62061384869924,7.31394623064817,6.15323483203576,6.53083515152989,6.57551092608942,7.10478681003977,6.29545088215056,6.81221950706321,7.48983120224192,7.01802845604444,6.30217033853605,6.67684459638149
"Lama3",6.62061384869924,6.2007163041327,6.03443910866163,5.74601471773009,6.61685707954538,6.87276092924756,6.64790973458671,6.21437995814076,6.88372377144835,6.15550111538001,6.48858062290051,6.21108529546451
"Lama4",6.1355220629252,5.74601471773009,5.74601471773009,6.44001656055586,5.93880281262351,6.46058667269135,6.44382925268539,6.96510969902363,6.80303376652638,5.93955192050117,5.99596529059142,6.18469651090124
"Lama5",6.56380361520674,7.13553279672632,7.05566533485981,6.6113734637811,6.74672977412546,6.89857110522306,7.00228892198559,7.28459389520467,7.11588407854159,6.48794056319792,6.14048577853517,6.43572001351797
"Lamb1",8.0162242341734,7.64731848658614,7.30355689981037,7.82439813914034,7.66934698828781,7.44230266943274,7.79711233579312,7.73423150448362,7.68158324390325,7.78803234235545,7.67737169552167,7.95565933181364
"Lamb2",6.66065176716826,7.13553279672632,6.72775853067017,7.58342911760455,6.9464484494672,7.27722099859691,6.91822147925335,7.52096859015149,7.84789329428047,7.03733782126312,6.86463279990671,6.89118878525806
"Lamb3",6.29521371320005,6.74678563092428,6.24393779302673,6.48693865837898,6.17583145262494,6.48212009109979,6.44382925268539,6.44480097823291,5.99047976259634,6.08073118812346,6.27395271228234,6.15656000946543
"Lamc1",6.54890253287375,7.51554170438576,7.50696380166105,7.55354820131962,7.26572581860643,7.01826303676005,7.06736178082728,7.59235275709354,7.76608164409661,6.83275889505162,7.24110253479269,7.13554214125261
"Lamc2",5.74601471773009,6.64459133834263,5.74601471773009,6.01048873685946,5.74601471773009,5.74601471773009,5.74601471773009,6.1520728747008,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Lamc3",6.66065176716826,6.38645313262447,5.74601471773009,6.7184581734777,6.69355006156777,6.61687445109446,6.46964152076905,6.78817656827974,7.21511525799714,6.51172506515807,6.14048577853517,6.32468745863109
"Lamp1",9.0523593648485,9.55833040122379,9.14201426780809,9.42488577620012,9.17596972906658,9.80888880702395,8.9756380322364,9.0217637246352,9.386226020787,9.2867324910719,9.19503005436012,9.17971562181476
"Lamp2",7.64786608719048,7.80387278089285,7.6480957014075,8.10829937087526,7.73348040703277,7.98803817070426,7.95045116650383,7.93009543076744,8.1215256703656,7.9751223409912,7.45724987879479,7.87308578113328
"Lamp5",6.89803956331431,6.83815198390189,7.6480957014075,5.74601471773009,6.85956473691286,6.68436902756504,6.79328862881674,6.34145570982005,6.88372377144835,7.0245054269563,6.54664688723551,6.79045232028317
"Lamtor1",7.27621777480697,7.94339495363267,7.56180314761038,7.86047695556161,7.84645965216172,7.59405006539534,7.66876805685589,7.25424144813974,7.37939207220449,7.65742788763231,7.95626622672114,7.34673895836299
"Lamtor2",6.33863055119901,7.36767200551609,6.93757667305958,7.37455209756521,7.31582561090927,7.49502364870496,7.07989984856959,6.53383359345793,6.89554231104297,7.34571499011334,7.25858421808064,6.86209921338977
"Lamtor3",6.95596885981592,7.46825723835564,6.838638267486,7.2247271475341,7.12386739475784,7.81183765564414,7.72023310472666,7.2920567573916,7.33369913918436,7.37893171294169,7.5282259280135,7.30238765011122
"Lamtor4",7.12805270877414,7.87550592574014,6.90572335376311,7.39198282831809,6.93250029258075,6.87276092924756,6.87330323804131,6.53383359345793,6.75641965518767,6.87127001357882,7.23225841221366,7.11278100760347
"Lamtor5",7.10398327656877,7.06893395789686,7.2582278380135,7.35685762011858,7.15827130702151,7.20389427280853,7.21990287746993,6.78817656827974,6.85963449056727,6.95086648121439,7.45724987879479,7.09733252918464
"Lancl1",8.95353189645001,8.88309128866726,8.71077092241208,8.70371028334848,8.67376909751743,8.4414951008449,8.96991700536149,9.06511627414262,8.57480850135756,8.61330637985418,9.20899209749392,8.97413748371839
"Lancl2",8.04269521184144,7.80387278089285,8.39014756008794,7.79977264915398,7.70537788382191,7.86779362792288,7.68368804468838,7.99919010017978,7.66987757227883,8.054061014014,7.85926871379609,7.9011944803328
"Lancl3",5.74601471773009,6.38645313262447,6.03443910866163,6.6486675883491,6.4085129687457,6.1060292116947,6.5184786626499,6.69843077117864,6.73565847847764,6.53472880808473,6.212183820912,6.21108529546451
"Lap3",7.04559171302886,7.31394623064817,6.60019828616156,7.39198282831809,7.35438743616268,7.4110971889818,6.84212641297254,7.17454942388939,7.96050211385019,7.38360075462762,7.18695056911161,7.13554214125261
"Laptm4a",8.65077143551576,9.01029173190229,8.68798316308588,9.17954905735052,9.03384736769223,9.14211215788805,9.12964704323193,8.83136430517237,8.68646973048259,8.60053724971358,9.13985086995096,9.12209658514237
"Laptm4b",7.91297492500017,8.38917346171603,7.18660849870805,8.19395146761471,8.10015707818452,8.18716781909766,8.0985515196462,8.27902757711043,8.33442101701848,7.8818221990485,8.1860947537324,8.38254747496649
"Laptm5",6.87792929134728,7.4190323886764,7.3255636524286,7.49150065969392,7.56255429180867,7.81754365213449,7.25227860806502,6.58232608517294,8.09847409241738,7.8692828534684,7.02771560783671,7.16516069833279
"Large",9.36465817018491,8.91598447308662,8.64125880837245,8.49096386327724,8.90536155920805,8.78167410663808,9.26388846935023,9.38823752834094,9.02677170414039,8.85601907209289,9.3648590540699,9.21839441886929
"Larp1",8.94578449876653,9.01029173190229,9.23848384674319,9.05633251809092,9.02312773830963,8.70410486000493,9.08280016426914,9.01775581284645,8.93649910464238,8.9157818360641,8.49579905961482,8.91675706265019
"Larp1b",6.83637202671743,6.38645313262447,6.44677522158294,6.84303400695736,6.50882426916374,6.80493230266418,6.90348176463326,6.9751586504084,6.99058214756751,6.81689326900703,6.71309419081816,6.96471342610643
"Larp4",7.73617911423451,7.51554170438576,7.28111851905367,7.53833020145166,7.15827130702151,7.6075667830496,7.58336194103254,7.73423150448362,7.86314550685468,7.62350156396045,7.50033385877467,7.30238765011122
"Larp4b",8.29453537029042,8.00794205782238,7.95742745553185,8.15655625570693,7.93261209843318,8.02255318066251,8.33521319525976,8.48176079582241,8.079313388869,7.72617314001243,7.98064135584919,8.2269956684116
"Larp6",7.45575252619486,7.46825723835564,7.54379577642718,7.39198282831809,7.65464035687847,7.37089354806003,7.33433921244111,7.41205238992583,7.55604860086196,7.32139280803078,7.60827633572035,7.29590956718504
"Larp7",6.45224384152599,6.5272639655662,6.32003085757434,6.53083515152989,6.5539546939191,6.63429058981535,6.56415175244218,6.6129941769376,6.74263439024511,6.80885564647102,6.61751760060871,6.70081292205365
"Lars",7.31709625578962,7.36767200551609,7.23486248372465,7.72292119281063,7.30598005710705,7.37089354806003,7.18655571476316,7.58655996137124,7.1575785981407,7.42480878412807,7.29275600498863,7.50363203495129
"Lars2",11.2154014915737,12.0536440978477,11.5748822550375,11.7549429196013,12.5069339616534,12.3159683020451,12.2824123822243,12.5354075826723,11.5146303218285,11.5514477836185,12.4383032801064,12.0982425164271
"Las1l",7.2968399819346,7.60493663032915,7.56180314761038,7.00331466764707,7.56255429180867,7.27722099859691,7.30425346152843,7.2920567573916,7.20645690211228,7.20229103435088,7.48614315913762,7.48718442252263
"Lasp1",7.55283140485359,7.87550592574014,7.46897683491684,7.9297601150476,7.97364852544292,8.42352636278958,7.41095232968067,7.26190631711463,8.11318915886301,8.00101281175156,7.54193574186109,7.4648991519173
"Lat",6.10176357820178,5.74601471773009,5.74601471773009,5.74601471773009,6.25383794328405,5.74601471773009,5.74601471773009,6.11689602129963,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Lat2",5.97135139674534,5.74601471773009,5.74601471773009,5.74601471773009,6.25383794328405,5.74601471773009,6.32834670430084,5.74601471773009,6.26246211250531,5.88291745419195,5.74601471773009,5.74601471773009
"Lats1",7.15932812621701,7.51554170438576,7.28111851905367,7.18393998831148,7.24504900324924,7.25933352555157,7.32439778670316,7.08857831716942,7.72453616871748,7.19681386438563,6.98379724595318,7.08952300311374
"Lats2",8.89838316024014,8.4358497495378,8.97752665908301,8.22133269044787,8.74768287643415,8.52798267343942,8.77993741639622,9.03570252456459,8.43698644386035,8.76945687730908,8.59449572612841,8.53469200434937
"Layn",5.90543270746838,5.74601471773009,5.74601471773009,5.74601471773009,6.21651083794126,6.05799775503962,6.46964152076905,6.18436861938232,5.95779084934619,6.19838463573641,6.37897466665394,6.38278293153433
"Lbh",6.54890253287375,7.76650417454332,6.90572335376311,7.37455209756521,7.52205652409862,7.62756957976547,6.93274010563282,6.75084766364504,7.68739547484985,7.14624693966086,6.60041150343722,6.88159134661417
"Lbhd1",6.5784105814205,7.1982454847502,6.03443910866163,6.92647763814398,6.48512598017227,6.68436902756504,6.54167555151999,6.68480099902571,6.35341282453293,6.49993499875987,6.27395271228234,6.12628777439285
"Lbp",5.74601471773009,5.74601471773009,6.03443910866163,5.74601471773009,5.74601471773009,5.74601471773009,5.94129669167017,6.31840347379627,5.86835686934455,5.98295979467019,5.74601471773009,6.32468745863109
"Lbr",6.75876423982917,6.99779671497195,6.44677522158294,6.57219114297089,6.96020151186135,6.83266571371286,6.44382925268539,7.07051856524205,7.05261774136542,6.90826722176781,6.90194875372642,6.71254345183555
"Lca5",6.48599369316366,6.64459133834263,6.55261476465212,6.33414409144239,6.35166080487101,6.46058667269135,6.88851215548052,6.49959372690586,6.52029539476112,6.54595916539766,6.63425606100366,6.46871194211158
"Lca5l",5.74601471773009,5.74601471773009,6.60019828616156,5.74601471773009,6.13073690606632,6.18637410257059,5.74601471773009,5.74601471773009,6.35341282453293,6.10741554155047,6.05194985962486,5.90163489457776
"Lcat",6.56380361520674,6.74678563092428,6.96842550338733,7.18393998831148,6.82873375482095,7.27722099859691,6.72370525335134,6.85848204328761,7.42336863425087,6.93687240798279,6.85185844063301,6.80103941826128
"Lck",6.1355220629252,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.1060292116947,5.74601471773009,5.74601471773009,6.11216765051845,5.98295979467019,6.14048577853517,5.90163489457776
"Lclat1",7.45575252619486,6.99779671497195,7.50696380166105,7.37455209756521,7.61709827129092,7.24115763293425,7.59137354855791,7.26190631711463,7.25326580344329,7.19130933900932,7.33407995473266,7.60795273586115
"Lcmt1",7.71226107285776,8.23874592896795,7.94425870951496,8.15655625570693,7.84645965216172,7.95259581521398,7.88874245524733,7.55718020027329,7.52007602040777,7.76774395760867,8.28583678779126,7.68550531092164
"Lcmt2",6.86771176159918,6.38645313262447,6.68741325644872,6.6113734637811,6.13073690606632,6.31306850669986,6.2603486507478,6.3849361907878,6.79652217469604,6.32320465498686,6.4251023322401,6.45242375721069
"Lcor",6.79285019052614,6.38645313262447,6.80318636475597,6.38940370799125,6.17583145262494,6.88575368190987,6.22255185613063,6.9949586405425,6.68515402181644,6.57865232436435,5.74601471773009,6.43572001351797
"Lcorl",6.93703911551995,6.64459133834263,6.03443910866163,6.33414409144239,6.59646374677035,6.70040249363776,6.64790973458671,6.48182062244405,6.61529144411935,6.23743065272889,6.30217033853605,6.83207662239442
"Lcp1",6.43469776319708,6.5272639655662,6.38674697910088,6.87167352938765,6.46057228151526,6.70040249363776,6.46964152076905,5.74601471773009,7.09199833698277,6.6201461042847,6.48858062290051,6.86209921338977
"Lcp2",5.74601471773009,6.74678563092428,6.55261476465212,6.7184581734777,6.25383794328405,6.77631924135545,6.08373963483239,5.74601471773009,6.59055590122793,5.88291745419195,6.54664688723551,6.21108529546451
