"","143D-DG-3","144C-DG-2","144D-DG-2","146C-DG-4","146D-DG-3","147C-DG-3","147D-DG-1"
"Pomc",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.96255124309908,4.48114237758222
"Pomgnt1",7.32450721493959,7.31943059841331,7.15075557065914,6.86859030378025,7.04937980105134,7.01955094467038,7.21021509094923
"Pomgnt2",6.38518738909124,6.35282102762747,6.29450207623913,5.95707996155806,4.48114237758222,6.2796333466721,6.69620685445894
"Pomk",6.30170811835786,6.29761024304894,6.4708324499196,6.74013876144211,4.48114237758222,6.53470149481578,6.37743269721751
"Pomp",6.71531059050479,6.82206292762409,6.99991093273655,6.11540792158192,7.69389159758633,6.69075863308065,6.65657480297263
"Pomt1",5.97236545523652,5.85811987627384,5.93048723350587,5.95707996155806,5.74651935471639,5.94672658057123,5.58639116599881
"Pomt2",6.30170811835786,6.35282102762747,6.08061056281193,5.40883401515833,4.48114237758222,6.56975912956998,6.4265045469119
"Pon1",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"Pon2",5.20811078417914,5.57420652112637,5.57219124133863,4.48114237758222,6.55936500434315,5.97531294313401,5.7477416694166
"Pon3",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.84577269627103,4.63517968257991
"Pop1",5.36696224789153,5.83725322913101,5.85665167108743,5.40883401515833,4.48114237758222,5.68566628241322,5.93299335884916
"Pop4",5.36696224789153,5.81596779482922,5.78758249641687,5.54652580915904,4.48114237758222,5.93703194123819,5.9970955681285
"Pop5",6.53714186989944,6.82206292762409,6.99610778712079,5.66595045214649,7.55849686324826,6.78697062460898,6.97069095112596
"Pop7",5.36696224789153,5.72618144609584,5.72448717347871,5.54652580915904,6.22117097060691,5.78012349284614,5.83112628512205
"Popdc3",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"Por",7.184780492076,7.31943059841331,7.3674527672941,7.48272526695606,4.48114237758222,7.24620966284145,7.52381335589695
"Porcn",7.69575991704963,7.5251181738861,7.82261118991239,8.2028422702931,6.55936500434315,7.53734145037926,7.63300144125144
"Postn",4.48114237758222,4.92420233896636,4.48114237758222,5.24283920151751,4.48114237758222,4.66382111242884,4.48114237758222
"Pot1a",5.29183559736315,5.91839640387279,5.92152676345263,5.77229363256891,4.48114237758222,5.87699325662994,5.87596517770028
"Pot1b",7.02924049735002,6.33924777726659,6.44793470684276,6.59783920870977,4.48114237758222,6.87210994742749,6.58974447113611
"Pou1f1",5.43553928835585,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.92713304501927,4.85756576568992
"Pou2f1",6.33016429910226,6.52888170468825,6.62561848967164,5.40883401515833,5.74651935471639,6.60949237220182,6.75617008480005
"Pou2f2",6.21213673306179,6.22490467824555,6.08839913108713,7.19366170925921,5.74651935471639,6.33636941899783,5.90128288267442
"Pou2f3",4.84749918505457,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"Pou3f1",4.84749918505457,5.51755510752467,5.65716340526205,5.40883401515833,5.74651935471639,5.3977524685588,5.5716328425729
"Pou3f2",5.71564312830548,5.42509844563896,5.23315292275555,5.40883401515833,4.48114237758222,5.50935307566637,5.60091893755298
"Pou3f3",7.9472311622817,8.54066599962744,7.72243804236539,8.76608430813726,7.40862008450898,8.05624730654764,7.67002876089806
"Pou3f4",4.48114237758222,5.20004192909509,5.21352095181721,6.31892692874396,5.74651935471639,5.26815759046373,4.91539149705292
"Pou4f1",4.84749918505457,4.7376117387579,4.65551905307965,5.24283920151751,4.48114237758222,4.66382111242884,4.59008905617298
"Pou4f2",4.48114237758222,4.92420233896636,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.85756576568992
"Pou5f1",4.99787582377013,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"Pou5f2",4.84749918505457,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,5.24765303024125,4.82492990460849
"Pou6f1",7.63322907978813,7.8897783383584,7.60727572890099,8.27920475116964,4.48114237758222,8.04839686775767,7.8523294372951
"Pou6f2",5.29183559736315,5.20004192909509,4.9069886627187,4.48114237758222,5.74651935471639,5.08304910110209,4.59008905617298
"Pp2d1",5.36696224789153,5.10530968109573,4.9069886627187,4.48114237758222,4.48114237758222,5.05541048505707,4.78878015924908
"Ppa1",6.60684505006987,6.74474920145606,6.83016931943195,7.25649650977802,4.48114237758222,6.68549508203516,6.48691527892119
"Ppa2",6.00982443712206,5.77205329854898,5.78758249641687,5.86865822055955,6.55936500434315,5.76878550329178,5.60091893755298
"Ppan",6.67299636443284,6.93024080273651,6.33940454025619,6.94785100063921,4.48114237758222,6.77716609501593,6.27824385867068
"Ppara",4.99787582377013,4.92420233896636,4.9069886627187,5.24283920151751,4.48114237758222,5.02629562053467,4.95402307076531
"Ppard",5.85172568428268,6.44391444196519,6.11145690793067,5.95707996155806,6.22117097060691,6.49866001681567,5.93991759181544
"Pparg",4.84749918505457,5.28288151433726,4.78280567329118,4.48114237758222,4.48114237758222,4.99545335296559,5.12058576465167
"Ppargc1a",6.30170811835786,6.29761024304894,6.1635590780274,5.77229363256891,4.48114237758222,6.06568380453923,6.21463223352232
"Ppargc1b",5.76302627007316,5.87858740089399,6.0080362059035,4.48114237758222,4.48114237758222,6.03931695307897,5.82730300887207
"Ppat",6.14849617344773,6.20982522138811,6.05692537223636,6.43796020099556,4.48114237758222,6.25766142570888,6.07319119466822
"Ppcdc",5.80831515200524,5.60127154304512,5.64547904767488,4.48114237758222,4.48114237758222,5.66058513407151,5.59125891275491
"Ppcs",4.48114237758222,4.92420233896636,4.82926288892582,4.48114237758222,7.55849686324826,4.96255124309908,4.80736464248158
"Ppdpf",6.79607514552442,6.61956271902443,6.66036295624106,6.98580137065019,4.48114237758222,6.67490423519038,6.46487508930114
"Ppef1",5.29183559736315,5.05165608635757,5.02959695359712,4.48114237758222,4.48114237758222,5.20473720719494,4.90170065322977
"Ppef2",4.99787582377013,4.7376117387579,4.87011862769163,5.02283326233534,4.48114237758222,5.18220854407828,4.72452373983201
"Ppfia1",7.22820202865258,6.69403049319621,7.05571707379354,7.60751115979465,7.69389159758633,7.4194950093706,7.2576628595295
"Ppfia2",9.56575501827048,9.63070476322355,9.43408761090249,9.4116805939475,10.2039989721722,9.58488019224029,9.41133290725015
"Ppfia3",8.62663766012264,8.13269591108745,8.19087416886868,8.66751345639078,7.81741108317343,8.39750171865295,8.26117544088886
"Ppfia4",8.42790002674396,8.55979802532121,8.42110586856721,8.48648659888937,8.0361743447129,8.54522861669526,8.38238189044027
"Ppfibp1",6.18074084781831,6.22490467824555,6.26139263340916,7.09367788717345,4.48114237758222,6.42336573142919,6.14458556170876
"Ppfibp2",5.29183559736315,5.10530968109573,4.94083347955081,4.48114237758222,4.48114237758222,5.30749804481411,5.08349135000268
"Pphln1",6.71531059050479,6.55215607921271,6.60534051482223,6.03898224639047,6.22117097060691,6.65885577134088,6.53410397101203
"Ppia",9.79247340918038,9.61645686406308,9.83613632826686,9.85079229945397,9.45770340261999,9.45368558009221,9.66379138259236
"Ppib",7.33773453963884,7.35800586353049,7.16765437079045,7.55892106607431,4.48114237758222,7.0679838348353,7.26378639171292
"Ppic",4.48114237758222,5.32096734327121,5.1053685118849,5.24283920151751,4.48114237758222,5.15887140715934,4.48114237758222
"Ppid",7.01266595282282,6.99781667303072,6.83875745465507,6.98580137065019,4.48114237758222,7.17106299449699,7.19231455273013
"Ppie",6.21213673306179,5.67811811561708,5.60954686360596,5.40883401515833,4.48114237758222,5.956337147572,5.64779193331542
"Ppif",7.16999697553601,6.60856890817873,6.38880495255368,5.95707996155806,7.55849686324826,6.46157145828199,6.49127789046294
"Ppig",7.15505277326673,7.45593264102131,7.38478783373923,7.25649650977802,8.46984090372148,7.26351432692465,7.30590885940551
"Ppih",5.55799536784169,5.32096734327121,5.6913984425807,5.77229363256891,5.74651935471639,5.71012484348643,5.79620595862766
"Ppil1",6.30170811835786,5.70244017988258,5.65716340526205,4.48114237758222,4.48114237758222,5.36289169989581,5.48859272705208
"Ppil2",7.56778851387803,7.31943059841331,7.55741926100017,7.60751115979465,4.48114237758222,7.45290576704417,7.43702808599807
"Ppil3",5.76302627007316,5.3572255041407,5.74595550615229,5.24283920151751,4.48114237758222,5.41463342181392,5.62931852472481
"Ppil4",6.92661143572532,7.09326630987174,6.90554958996463,7.74395654408111,5.74651935471639,7.14132073847539,6.92293443502308
"Ppil6",4.84749918505457,5.32096734327121,5.1053685118849,5.66595045214649,4.48114237758222,5.38051233506133,5.77225891470684
"Ppip5k1",8.13856426502304,8.01044946722573,7.86812237833663,7.78665457999426,7.81741108317343,8.16183595732783,8.09188618681615
"Ppip5k2",6.7763406395548,6.71455270451449,6.29450207623913,6.54672855414621,4.48114237758222,6.52876453402144,6.38692904401997
"Ppl",6.08123313847472,6.0817730774139,6.1635590780274,6.11540792158192,4.48114237758222,6.25024844832341,6.19266125550803
"Ppm1a",7.67522325976384,7.96587665934762,7.95306518986834,7.72211337310629,6.82677212959115,7.91434587771574,7.99723220228903
"Ppm1b",7.15505277326673,7.50813985358872,7.37325515279944,7.8075293628112,6.82677212959115,7.63554249761962,7.55390311380948
"Ppm1d",6.4884821837201,6.81264090532455,5.72448717347871,7.25649650977802,7.40862008450898,6.45528342078599,6.31888038693795
"Ppm1e",9.16790380864633,9.02815137931757,9.08542889422291,8.74475748551386,10.2039989721722,9.07584108345399,9.13378090877523
"Ppm1f",7.61175241205124,7.45593264102131,7.46836896969831,7.05865952076664,7.04937980105134,7.06003026782246,7.29041254073132
"Ppm1g",7.36381720440151,7.37689925324658,7.27115751596232,7.63119020252401,6.22117097060691,7.09546208827223,7.46056128882918
"Ppm1h",7.80366026014144,8.0766977767334,8.10563750424834,7.84837690051286,8.86030816683008,7.89912465869356,7.96941127574353
"Ppm1j",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.66382111242884,4.63517968257991
"Ppm1k",7.29766812275451,7.58566960674191,7.57256298866294,7.90752046284418,6.55936500434315,7.34044313828283,7.49306304338531
"Ppm1l",7.74582988225891,7.99843127703527,8.20860888076384,7.69992667384178,7.69389159758633,7.85245489042834,7.69986001914962
"Ppm1m",5.43553928835585,5.51755510752467,5.51989653381712,6.11540792158192,5.74651935471639,5.62170306022735,5.49940649928057
"Ppm1n",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.99545335296559,4.48114237758222
"Ppme1",7.86826960832205,8.1616850810713,8.16302460495868,8.39347917286971,7.04937980105134,7.99219556673024,8.2909806911246
"Ppox",6.89059341246869,6.16341411671718,6.23424128284857,6.25482373064756,7.24065422361183,6.18924874858689,6.32883323641773
"Ppp1ca",8.22537981941768,7.98224723508251,8.08656480418939,7.84837690051286,8.46984090372148,7.94006526258896,7.96719149923992
"Ppp1cb",9.35201295379841,9.33247380977246,9.35631987091734,9.34956057277751,8.74158437081496,9.31258829192484,9.3788064922823
"Ppp1cc",8.35927628927802,8.32743628085317,8.13293137881168,8.87803355792216,7.04937980105134,8.26690758216758,8.30038846345355
"Ppp1r10",7.35083706403774,7.40169794266045,7.27115751596232,7.8075293628112,8.0361743447129,7.24620966284145,7.28199600965708
"Ppp1r11",6.33016429910226,6.79359463014802,6.74569549015018,7.12782187674608,7.04937980105134,6.38396480778142,6.38218989097932
"Ppp1r12a",7.51082258100176,7.48517692566672,7.54467338963659,7.74395654408111,4.48114237758222,7.65126235655696,7.54793660945035
"Ppp1r12b",7.86826960832205,8.41116527857789,8.43484767411326,7.69992667384178,6.55936500434315,8.58497379931756,8.35557004592992
"Ppp1r12c",8.36565269966145,8.00645468660985,8.06900138063629,8.53704038110273,7.04937980105134,8.19595350611822,7.8426606947449
"Ppp1r13b",8.39087769301811,8.75967550227666,8.4885320602594,8.30864155025523,8.13409728635347,8.50148630826338,8.6058193414331
"Ppp1r13l",5.11235073402636,5.10530968109573,5.1053685118849,5.66595045214649,4.48114237758222,4.99545335296559,5.01199688843981
"Ppp1r14a",5.20811078417914,4.84337041193037,4.97227930749859,4.48114237758222,4.48114237758222,5.10940673941643,5.06400546499342
"Ppp1r14b",5.43553928835585,5.85811987627384,5.85665167108743,5.95707996155806,4.48114237758222,5.63483949607931,5.28613492623588
"Ppp1r14c",6.38518738909124,6.20982522138811,6.30101784207029,6.18714888139034,5.74651935471639,6.13319622147423,6.22816300098375
"Ppp1r15a",6.85358342672697,8.00645468660985,6.11904280332946,7.78665457999426,4.48114237758222,7.4194950093706,6.28082348365906
"Ppp1r15b",7.41455980134672,7.92410473406821,6.88503188817437,7.96429550896378,8.22571964453287,7.71990792418201,7.12235586606084
"Ppp1r16a",7.09359306773118,6.82206292762409,6.92174145362048,6.54672855414621,6.82677212959115,7.05203005326242,7.11828725860778
"Ppp1r16b",8.73386779970298,9.15734453497869,9.09926665259761,8.52456826479854,9.21227523517661,9.38409019490195,9.19631575578049
"Ppp1r17",4.48114237758222,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,4.88854240323439,4.48114237758222
"Ppp1r18",5.29183559736315,5.57420652112637,4.94083347955081,6.18714888139034,4.48114237758222,5.93703194123819,5.18049766911523
"Ppp1r1a",8.14600429536109,8.20757014165755,8.25588479061036,8.17111473779819,5.74651935471639,7.97364836949861,8.33054272552359
"Ppp1r1b",6.04608455530815,6.36624756776753,6.19942112956842,6.64701171559657,7.55849686324826,6.09992858788155,6.33377975468076
"Ppp1r2",7.52240252801599,7.23197512698125,7.28972965679986,6.94785100063921,8.0361743447129,7.38526400650169,7.29400402716602
"Ppp1r21",7.12466738134003,7.28644449712138,7.13019857992121,7.50858725722953,8.54275855130393,7.20017550155024,7.15579954856846
"Ppp1r26",5.55799536784169,5.24269149727611,5.54642111359373,4.48114237758222,7.04937980105134,5.43117457464848,5.5100885827999
"Ppp1r32",4.48114237758222,4.99208236639355,4.9069886627187,5.24283920151751,4.48114237758222,4.73931711642061,4.82492990460849
"Ppp1r35",5.85172568428268,5.67811811561708,5.59726027228042,4.48114237758222,4.48114237758222,5.49427327742348,5.40280649341084
"Ppp1r36",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.88854240323439,4.92865152933594
"Ppp1r37",8.32696041399704,8.27870904843233,8.15472892396371,8.30864155025523,4.48114237758222,8.36792248107591,8.32190950411226
"Ppp1r3b",4.48114237758222,4.99208236639355,4.48114237758222,4.48114237758222,4.48114237758222,4.88854240323439,4.96619470899813
"Ppp1r3c",6.00982443712206,5.45703973981053,5.86616145153876,5.54652580915904,4.48114237758222,6.23528521637422,5.60091893755298
"Ppp1r3d",5.29183559736315,4.7376117387579,5.44986494106689,4.48114237758222,4.48114237758222,5.55311646062792,5.40280649341084
"Ppp1r3e",5.85172568428268,5.77205329854898,5.62167549222161,5.66595045214649,4.48114237758222,5.85621813605782,5.60571187961588
"Ppp1r3f",6.04608455530815,6.20982522138811,5.99126107742898,5.95707996155806,4.48114237758222,5.97531294313401,6.20644017288931
"Ppp1r3g",5.20811078417914,4.84337041193037,5.2522420438667,5.40883401515833,4.48114237758222,5.26815759046373,5.02281791720149
"Ppp1r42",4.48114237758222,4.7376117387579,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Ppp1r7",7.49914605682624,7.81852524651013,7.91615816965946,7.09367788717345,6.82677212959115,7.66164555880116,7.76795891939636
"Ppp1r8",5.80831515200524,6.58629801485766,6.47649292465524,6.78434786437866,7.04937980105134,6.37055077558885,6.67559665855155
"Ppp1r9a",9.29987444514618,9.78689895675684,9.80378935617931,8.95429734259437,8.22571964453287,9.56929015385353,9.5153217016882
"Ppp1r9b",10.247499733895,10.3533272491212,10.7412311179559,10.146881238787,10.2909417984785,10.8800023530946,10.8592320192234
"Ppp2ca",9.2388680490759,9.34352970735933,8.96209776107399,9.36359854979277,9.41959597691726,9.07103180209413,9.08477374134342
"Ppp2cb",7.07778715480038,7.28644449712138,7.38191361041933,7.63119020252401,4.48114237758222,7.22515381317925,7.42075215250915
"Ppp2r1a",9.28988463906237,9.27753140341986,9.42382075034932,9.49692671067626,9.8502795169664,8.97233673098665,9.17799803886239
"Ppp2r1b",5.97236545523652,6.20982522138811,5.93937540101165,6.54672855414621,8.13409728635347,6.54649374527333,5.89770203704145
"Ppp2r2a",7.56778851387803,8.01840550044659,7.40757051599958,7.45637595451296,7.04937980105134,7.83655020088981,7.36053265306495
"Ppp2r2b",5.89343885982503,5.95681025612235,5.90338310953987,5.02283326233534,4.48114237758222,5.81341226546102,5.69249205371959
"Ppp2r2c",9.50662227803581,9.59943469128253,9.67932118958007,9.47123058213428,9.34021443899429,9.4447964551571,9.6319151068929
"Ppp2r2d",6.56079681100709,6.7546633103796,6.3330890593992,6.69439986356864,4.48114237758222,6.82072845167775,6.83379784249507
"Ppp2r3a",6.53714186989944,6.54057155882517,6.65545568654355,5.95707996155806,4.48114237758222,6.61507048058282,6.5694155369469
