"","padjPunchCA1DG","padjPunchCA1CA3","padjPunchCA3DG","padjAPAConsistentControl","padjAPAConflictControl","padjAPAConflictConsistent"
"Mrpl47",0.74917839309815,0.986051649979111,0.89762831310449,1,1,1
"Mrpl48",0.752730560729162,0.877067729616056,0.247213855009194,1,1,1
"Mrpl49",0.0592360858194949,0.501594781946531,0.535896275720203,1,1,1
"Mrpl50",0.103452704273309,0.837251457384435,0.320574898212145,1,1,1
"Mrpl51",0.66083765613219,0.390221809086175,0.846654559344566,1,1,1
"Mrpl52",1,0.954413980375986,0.85506986844468,1,1,1
"Mrpl53",0.456363835198105,0.801680909618841,0.0846414139780324,1,1,1
"Mrpl54",0.798035714586477,0.368051472346055,0.680738639676658,1,1,1
"Mrpl55",0.919092940899706,1,0.845927826079006,1,1,1
"Mrpl57",0.497491069502359,0.674352802634477,0.952015801720165,1,1,1
"Mrpl9",0.995988468926685,0.844349767639943,0.917655751100708,1,1,1
"Mrps10",0.995988468926685,0.922267976478031,0.920230992485012,1,1,1
"Mrps11",0.791410657627594,0.973614112372213,0.920230992485012,1,1,1
"Mrps12",0.323709424571503,0.944718930163954,0.0715149515646409,1,1,1
"Mrps14",0.543761925673633,1,0.521066502334459,1,1,1
"Mrps15",0.995988468926685,0.743417978980155,0.699051375267151,1,1,1
"Mrps16",1,0.805805014928708,0.71612823804619,1,1,1
"Mrps17",0.12704198328133,0.986051649979111,0.108593955576668,1,1,1
"Mrps18a",0.0217111271377464,1,0.0155135973825464,1,1,1
"Mrps18b",0.959756093010396,0.986051649979111,0.677345473436717,1,1,1
"Mrps18c",0.827528040598183,0.746933697295367,0.94855079465412,1,1,1
"Mrps2",1,0.698728995591409,0.546197162799958,1,1,1
"Mrps21",1,0.998480285282291,0.976750658827225,1,1,1
"Mrps22",0.995988468926685,0.0596689639437437,0.0230529232812242,1,1,1
"Mrps23",0.767500899258316,0.864991244420496,0.981396385055707,1,1,1
"Mrps24",0.854036462682315,0.62098647586688,0.891082553217914,1,1,1
"Mrps25",0.226181165329266,0.0549390250111209,0.674397906027789,1,1,1
"Mrps26",0.0044006485884069,1,0.0040605568272322,0.865063662195085,1,1
"Mrps27",0.345116865559324,0.986051649979111,0.160982862786268,1,1,1
"Mrps28",0.995988468926685,1,0.926321448255751,1,1,1
"Mrps30",0.657150847349483,0.744985037075024,0.995617969308581,1,1,1
"Mrps31",0.72810108362863,0.986051649979111,0.492230361465371,0.748209218515277,1,1
"Mrps33",0.115966801209171,0.72038244191808,0.00418042839946124,1,1,1
"Mrps34",0.442802189644199,0.526430703525695,0.995056359404429,1,1,1
"Mrps35",0.643550071122423,0.976145337671376,0.844622681942173,1,1,1
"Mrps36",0.995988468926685,0.74156722679791,0.821274936075628,1,1,1
"Mrps5",0.204401563673161,0.870826482854022,0.45023461511305,1,1,1
"Mrps6",0.969724142542714,0.0756500732582413,0.0114310033223488,1,1,1
"Mrps7",0.100849070527329,0.241094010067029,0.920230992485012,1,1,1
"Mrps9",0.405700314440518,0.01098427036486,0.189703480140584,1,1,1
"Mrrf",0.995988468926685,0.981261623877784,0.971652718290567,1,1,1
"Mrs2",0.514509269990321,0.00294283747986046,0.0594730754154575,1,1,1
"Mrto4",0.995988468926685,0.397269776452649,0.158612133709236,1,1,1
"Mrvi1",0.920305653033467,0.701427530181235,0.883573522072269,1,1,1
"Ms4a1",0.995988468926685,0.986051649979111,0.918508115353879,1,1,1
"Ms4a14",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Ms4a15",1,0.986051649979111,0.920230992485012,1,1,1
"Ms4a2",0.995988468926685,1,0.920230992485012,1,1,1
"Ms4a4a",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Ms4a4c",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Ms4a6b",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Ms4a6c",0.864260930558746,0.865190753671381,0.993305539204008,1,1,1
"Ms4a6d",0.432127392423378,0.9877913580731,0.456009015750105,1,1,1
"Ms4a7",0.995988468926685,0.986051649979111,1,1,1,1
"Ms4a8a",0.995988468926685,0.986051649979111,1,1,1,1
"Msantd1",0.0765520060520357,0.884673873197053,0.139609112511597,1,1,1
"Msantd2",0.729537114628218,0.47891587756191,0.0530857903358769,1,1,1
"Msantd3",0.671457279469813,0.284661493982264,0.650252914400036,1,1,1
"Msantd4",0.228230259916409,1,0.153237231727049,1,1,1
"Msc",0.860982373635307,0.960295107119682,0.981396385055707,1,1,1
"Msh2",0.714683895034921,0.508473875542433,0.916006344010036,1,1,1
"Msh3",0.995988468926685,0.986051649979111,0.838908996355752,1,1,1
"Msh4",0.995988468926685,1,0.920230992485012,1,1,1
"Msh5",0.995988468926685,0.986051649979111,0.848891319926161,1,1,1
"Msh6",0.635576515551015,0.792501380535346,0.145461938932645,1,1,1
"Msi1",1,0.882454879603371,0.779486609254623,1,1,1
"Msi2",0.995988468926685,0.521683893171473,0.465935618847349,1,1,1
"Msl1",0.995988468926685,0.986051649979111,0.84707622606235,1,1,1
"Msl2",0.109521939987383,0.222283153894632,0.000106526028324205,1,1,1
"Msl3",0.995988468926685,0.821390256365265,0.497807455295747,1,1,1
"Msl3l2",0.877995085898513,0.188393652999888,0.356868811877008,1,1,1
"Msln",0.898310076327768,0.998480285282291,0.745864328205973,1,1,1
"Mslnl",0.510697571419882,0.986051649979111,0.247787216477446,1,1,1
"Msmb",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Msmo1",0.157521563850426,0.0053752097730389,9.72210918552096e-08,1,1,1
"Msmp",0.984014975499495,0.926552343614411,0.94855079465412,1,1,1
"Msn",0.0231986730002565,0.781850548294303,0.155229148185113,1,1,1
"Msr1",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"Msra",1.4275247761435e-05,0.126609579486782,0.0348385204854212,1,1,1
"Msrb1",0.723086004032086,0.819473597154551,0.22018392721377,1,1,1
"Msrb2",0.00128237765761187,0.986051649979111,0.00335748645584879,1,1,1
"Msrb3",0.390397340796285,0.986051649979111,0.187259348615996,1,1,1
"Mss51",0.811834208670738,0.941114653707015,0.966707945548017,1,1,1
"Mst1",0.945706664964378,0.986051649979111,0.654333532245424,1,1,1
"Mst1r",0.0227766029462831,0.863916855235095,0.0882803194402296,1,1,1
"Mstn",0.995988468926685,1,0.920230992485012,1,1,1
"Msto1",0.995988468926685,0.486188199750038,0.450857948112316,1,1,1
"Msx1",0.96185770885696,1,0.856615912530264,1,1,1
"Msx2",0.678793558222267,0.982289792530846,0.358626731334276,1,1,1
"Msx3",0.995988468926685,1,0.981396385055707,1,1,1
"mt-Atp6",0.026191777586309,0.986051649979111,0.0136401727815343,1,1,1
"mt-Atp8",0.0281550385868854,0.998480285282291,0.0177266970777573,1,1,1
"mt-Co1",0.0162372006175452,0.998480285282291,0.0111511193138327,1,1,1
"mt-Co2",0.0567336967064044,0.945839406430205,0.0118961055967449,1,1,1
"mt-Co3",0.0402148797621223,0.864882741945781,0.00449770694979432,1,1,1
"mt-Cytb",0.0618500335346567,0.843973014219152,0.00697899595634443,1,1,1
"mt-Nd1",0.00955814287754545,0.813588943967038,0.000538852588024209,1,1,1
"mt-Nd2",0.00066982781182767,0.998480285282291,0.000475337061206728,1,1,1
"mt-Nd3",0.0232109775779997,0.986051649979111,0.00937426879238979,1,1,1
"mt-Nd4",0.00748946329879632,0.986051649979111,0.00202978650567302,1,1,1
"mt-Nd4l",0.0154886390708255,0.967646434444329,0.00315131787325527,1,1,1
"mt-Nd5",0.0294372212330437,0.806424196321886,0.00207125633899153,1,1,1
"mt-Nd6",0.0316150662339226,0.583859177587984,0.00048878537431335,1,1,1
"Mt1",0.744986784453913,0.714437089106149,0.971652718290567,1,1,1
"Mt2",0.898310076327768,0.721641478495573,0.920230992485012,1,1,1
"Mt3",0.995988468926685,0.877693848379399,0.668938051716406,1,1,1
"Mta1",0.717951622892705,0.938957203811307,0.920230992485012,1,1,1
"Mta2",0.000946528886584074,0.970521044931127,6.26137598679007e-05,1,1,1
"Mta3",0.812526583669933,0.680370328489518,0.920230992485012,1,1,1
"Mtap",0.892318758523116,0.634407642023739,0.873734197437953,1,1,1
"Mtap7d3",0.995988468926685,1,0.920230992485012,1,1,1
"Mtbp",0.894258250474055,0.763670126857025,0.290164600348965,1,1,1
"Mtch1",0.0266677787490387,0.998026686265285,0.0356113399771853,1,1,1
"Mtch2",8.23420591731184e-05,0.0605262122706018,0.117968632900405,1,0.772326564091522,1
"Mtcl1",0.924988668528664,0.000135301097026526,0.000473637670179557,1,1,1
"Mtcp1",0.995988468926685,0.865582578974464,0.506534128993466,1,1,1
"Mtdh",0.995988468926685,0.0739328486857998,0.0216931175787249,1,1,1
"Mterf1a",0.423905101382261,0.636981740912256,0.924610581418514,1,1,1
"Mterf1b",0.995988468926685,0.646589066264795,0.622966492501228,1,1,1
"Mterf2",0.232955292440403,0.930379063508661,0.477628361680507,1,1,1
"Mterf3",0.47379471046076,1,0.366442897919187,1,1,1
"Mterf4",0.858544232938182,0.991768197784759,0.881988118959349,1,1,1
"Mtf1",1,0.986051649979111,0.920230992485012,1,1,1
"Mtf2",0.734926995906828,0.146163142937693,0.00514917177638595,1,1,1
"Mtfmt",0.378426013981591,0.275122057038211,0.920230992485012,1,1,1
"Mtfp1",0.346566112365637,0.0271371885922482,0.374363180908823,1,1,1
"Mtfr1",0.261442802432843,0.430627452984791,0.926971573506693,1,1,1
"Mtfr1l",0.995988468926685,0.323820703906358,0.0968716435171015,1,1,1
"Mtfr2",0.383273133138293,0.232387649808872,0.885083910382546,1,1,1
"Mtg1",0.193371701973036,0.784509618577663,0.0106693843146029,1,1,1
"Mtg2",0.694258383776227,1,0.591527584110043,1,1,1
"Mthfd1",0.706262221523369,0.352298832365667,0.762537975696102,1,1,1
"Mthfd1l",0.081573875393764,0.986051649979111,0.115554561574789,1,1,1
"Mthfd2",0.995988468926685,0.321075163366724,0.105596535919493,1,1,1
"Mthfd2l",0.537164599371255,0.948876931805156,0.79507897599057,1,1,1
"Mthfr",0.985525250298636,0.918856437759361,0.950289390964078,1,1,1
"Mthfs",0.0547793914093777,0.432967330923538,0.592061032541785,1,1,1
"Mthfsd",0.191098561427844,0.727351331978537,0.540841073188347,1,1,1
"Mthfsl",0.641936249345452,0.781989325388345,0.968412027448271,1,1,1
"Mtif2",0.601599872636355,0.97360715005545,0.807067778345579,1,1,1
"Mtif3",0.721595248878341,0.796610106797105,0.997759659519205,1,1,1
"Mtl5",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Mtm1",0.950502940837559,0.486247959650152,0.136210830503637,1,1,1
"Mtmr1",0.995988468926685,0.995735152757951,0.920230992485012,1,1,1
"Mtmr10",0.444148313087492,0.914128039478411,0.721123526684572,1,1,1
"Mtmr11",0.942477547701719,0.986051649979111,0.596896211467347,1,1,1
"Mtmr12",0.000403832281401366,0.158623960714725,0.1244616348614,1,1,1
"Mtmr14",0.911282145091357,0.986051649979111,0.54405687324291,1,1,1
"Mtmr2",0.962560929789579,0.63577181879089,0.196503180405423,1,1,1
"Mtmr3",0.995988468926685,0.902285185614132,0.606107753986297,1,1,1
"Mtmr4",0.995988468926685,0.129210559953801,0.0687945435796079,1,1,1
"Mtmr6",0.917646992535569,5.51911042105737e-05,6.66883610642927e-07,1,1,1
"Mtmr7",0.00312350016184916,0.986051649979111,0.00432580190649273,1,1,1
"Mtmr9",0.85632294995326,0.986051649979111,0.920230992485012,1,1,1
"Mto1",0.951198687935497,0.571798692039705,0.737504834530145,1,1,1
"Mtor",0.0680429011188525,0.754052269574362,0.30629210828059,1,1,1
"Mtpap",0.53364637592741,0.986051649979111,0.285620936948318,1,1,1
"Mtpn",0.269317001779149,0.55350333263351,0.0101687325281645,1,1,1
"Mtr",0.715265167551799,0.197118826750334,0.0109602395384499,1,1,1
"Mtrf1",0.895950359390638,0.419779564711448,0.086987193208961,1,1,1
"Mtrf1l",0.999760727738228,0.986051649979111,0.920230992485012,1,1,1
"Mtrr",0.406549692673651,0.260924580156395,0.00306939278314845,1,1,1
"Mtss1",0.907697477827239,0.315557395394481,0.0640146488514222,1,1,1
"Mtss1l",0.259507788673995,0.323727462653327,0.00222927988550329,1,1,1
"Mttp",0.979700659673574,0.816309109557683,0.920230992485012,1,1,1
"Mturn",1.78726462079765e-07,0.419984059119355,0.000276811914960536,1,1,1
"Mtus1",1,0.764902778829642,0.560845887385294,1,1,1
"Mtus2",0.449144475187778,0.000522879074433206,0.0159638300532311,1,1,1
"Mtx1",0.995988468926685,0.674665366299237,0.677529182367705,1,1,1
"Mtx2",0.946803375372326,1,0.862157815972882,1,1,1
"Mtx3",0.163100420478955,0.231125697038164,0.993900821178461,1,1,1
"Muc1",0.995988468926685,0.153520227036899,0.112142820674661,1,1,1
"Muc13",0.922292758763511,0.986051649979111,0.742377506426893,1,1,1
"Muc15",0.995988468926685,0.998480285282291,0.931966990636756,1,1,1
"Muc3a",0.45276613071495,0.152000791617077,0.720668692133689,1,1,1
"Muc5b",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Muc6",1,0.320442545461195,0.219980273708255,1,1,1
"Mul1",0.648933742654076,0.998480285282291,0.450857948112316,1,1,1
"Mum1",0.37707468942313,0.196506446621874,0.873823604157311,1,1,1
"Mum1l1",0.995988468926685,1,1,1,1,1
"Mup21",0.995988468926685,0.986051649979111,1,1,1,1
"Murc",0.896343451244303,0.925266528958598,1,1,1,1
"Mus81",0.995988468926685,0.702684172652646,0.451787187358734,1,1,1
"Mustn1",0.935844372087649,0.986051649979111,0.72510416841379,1,1,1
"Mut",0.995988468926685,1,0.924634346887814,1,1,1
"Mutyh",0.326811373863404,0.99607421704089,0.180843917779913,1,1,1
"Mvb12a",0.382705127113771,0.313764440017928,0.942448158386625,1,1,1
"Mvb12b",0.545384699375258,0.985161323370267,0.741194363725629,1,1,1
"Mvd",0.85097505559078,0.350763779638666,0.051225411713108,1,1,1
"Mvk",0.995988468926685,0.967608699658469,0.765157824395787,1,1,1
"Mvp",0.991865430238892,0.880605430719428,0.512905474778954,1,1,1
"Mx1",0.711672846750897,0.655057617341885,0.94477730840513,1,1,1
"Mx2",0.995988468926685,0.878257785160105,0.717884339285206,1,1,1
"Mxd1",1,0.0676703885793309,0.0274642369199664,1,1,1
"Mxd3",1,0.986051649979111,0.920230992485012,1,1,1
"Mxd4",0.0215468505966581,0.471917481986169,5.91078803336926e-05,1,1,1
"Mxi1",0.560239269774605,5.72330716856553e-05,1.42234619486859e-08,1,1,1
"Mxra7",0.622069049584628,0.0570496364681927,0.216743580600805,1,1,1
"Mxra8",0.475766907088038,0.0381690928590435,0.25312848046502,1,1,1
"Myadm",0.000207543606319521,0.072334201160204,9.13081205700675e-12,1,1,1
"Myadml2",0.0748216432755539,0.551645227670768,0.538556419030513,1,1,1
"Myb",0.881944403522809,0.98700209132857,0.699904554570611,1,1,1
"Mybbp1a",0.267459862982553,1,0.221408175966822,1,1,1
"Mybl1",0.77978989569314,0.960295107119682,0.920911031399216,1,1,1
"Mybl2",0.995988468926685,0.402857357859056,0.334291950012843,1,1,1
"Mybpc1",0.995988468926685,1,1,1,1,1
"Mybpc2",0.995988468926685,1,0.950172928679627,1,1,1
"Mybpc3",0.995988468926685,0.736636739222026,0.814050355121402,1,1,1
"Mybph",0.895950359390638,1,0.889375921982209,1,1,1
"Mybphl",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Myc",0.991653882675174,0.70901740403324,0.297617219812068,1,1,1
"Mycbp",0.61293163256065,1,0.490482935492776,0.507345705985958,1,1
"Mycbp2",0.00298033150910377,0.400977591832475,2.46569769824243e-06,1,1,1
"Mycbpap",0.995988468926685,0.986051649979111,0.982530901607074,1,1,1
"Mycl",2.51635426403753e-15,3.71221347506901e-12,0.375216898144483,1,1,1
"Mycn",0.000801271647337359,0.0818408624498973,0.236516224784206,1,1,1
"Myct1",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Myd88",0.00403481352411861,0.444280657753663,0.128231648469716,1,0.874835327319083,1
"Mydgf",0.556575815751105,0.986051649979111,0.287926680830491,1,1,1
"Myef2",0.276192387785972,0.952976561375785,0.0501442201356515,1,1,1
"Myeov2",0.889863470599478,0.0952643604826224,0.00827047773114621,1,1,1
"Myg1",0.124748219487525,0.724841664746953,0.455208323943191,1,1,1
"Myh1",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"Myh10",0.169113563826106,0.0148011185677773,0.514461429263229,1,1,1
"Myh11",0.995988468926685,0.266692520162201,0.269036741477711,1,1,1
"Myh13",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Myh14",0.995988468926685,0.0793724364441547,0.00866400947297169,1,1,1
"Myh15",0.721217456415915,0.963895616428623,0.920230992485012,1,1,1
"Myh2",0.995988468926685,1,1,1,1,1
"Myh3",0.995988468926685,1,0.920230992485012,1,1,1
"Myh4",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Myh6",0.995988468926685,0.986051649979111,0.982531119375518,1,1,1
"Myh7",0.0510754702257482,0.0467074216513886,0.920230992485012,1,1,1
"Myh7b",0.995988468926685,0.0277242523269758,0.0132345051942269,0.529554393660486,1,1
"Myh8",0.995988468926685,1,0.963468422632748,1,1,1
"Myh9",0.587184721085598,0.702684172652646,0.98983747391043,1,1,1
"Myl1",0.995988468926685,0.677711977588871,0.491162671799453,1,1,1
"Myl12a",0.836190672567042,0.950440115651872,0.959693080263344,1,1,1
"Myl12b",0.0216334156609976,0.805615805661965,0.00104925039066217,1,1,1
"Myl4",0.990362923296498,0.986051649979111,0.990381542643198,1,1,1
"Myl6",0.953978428450321,0.306060621025699,0.0776645114407642,1,1,1
"Myl6b",0.0605262036232379,0.431584876871514,0.629275837890641,1,1,1
"Myl7",0.995988468926685,0.986051649979111,0.906867840130818,1,1,1
"Myl9",0.840178671086522,0.0639349925100652,0.119776491413338,1,1,1
"Mylip",0.360955306047703,0.316194409028252,0.94855079465412,1,1,1
"Mylk",0.124901292703167,0.0510057334284758,1.02824782263778e-05,1,1,1
"Mylk2",0.995988468926685,1,0.920230992485012,1,1,1
"Mylk3",5.03103967653645e-08,0.735788186670446,1.34290081260292e-10,1,1,1
"Mylk4",0.73843859476295,0.327200125426339,0.675754237036722,1,1,1
"Mylpf",0.995988468926685,1,0.971652718290567,1,1,1
"Mynn",0.995988468926685,0.986051649979111,0.718375326919526,1,1,1
"Myo10",0.181932579952868,1,0.112080044045438,1,1,1
"Myo15",0.995988468926685,0.98254913900929,0.94855079465412,1,1,1
"Myo15b",0.995988468926685,0.986051649979111,1,1,1,1
"Myo16",0.0201606515203622,0.313742095496297,1.18721708440649e-05,1,1,1
"Myo18a",0.876788006512803,0.986051649979111,0.504361714763197,1,1,1
"Myo18b",0.932031904468313,0.970521044931127,1,1,1,1
"Myo19",0.153523075825836,0.237495762650927,0.970362479022252,1,1,1
"Myo1a",0.52459590490239,1,0.444552927613484,1,1,1
"Myo1b",1,0.284955909948692,0.141421927676137,1,1,1
"Myo1c",0.416326241689846,0.986051649979111,0.450851774903328,1,1,1
"Myo1d",0.995988468926685,0.325993930289034,0.24211626466267,1,1,1
"Myo1e",0.183935740934576,0.288424606030168,0.973594180987306,1,1,1
"Myo1f",0.79639756284991,1,0.670642852388022,1,1,1
"Myo1g",0.997024190188,0.986051649979111,0.920230992485012,1,1,1
"Myo1h",0.991676745225032,0.370347344149197,0.438220829662981,1,1,1
"Myo3b",0.951200816116729,0.671802181048931,0.825997483666645,1,1,1
"Myo5a",0.737919690346628,0.0297775938056276,0.000497082299451124,1,1,1
"Myo5b",0.320010927537082,5.4795985235734e-15,1.26112365367531e-11,1,1,1
"Myo5c",0.206676505865749,0.395391133152126,0.942270558894077,1,1,1
"Myo6",0.217449658541459,0.998480285282291,0.123259748999265,1,1,1
"Myo7a",0.995988468926685,0.950203347617358,0.920230992485012,1,1,1
"Myo7b",0.995988468926685,0.986051649979111,1,1,1,1
"Myo9a",0.0333802198494808,0.22406860008051,0.761279749354345,1,1,1
"Myo9b",0.526160722487731,0.140448780551172,0.00134663851418153,1,1,1
"Myoc",NA,NA,NA,NA,NA,NA
"Myocd",0.997560379445863,0.986051649979111,0.920230992485012,1,1,1
"Myod1",1,0.998480285282291,0.990381542643198,1,1,1
"Myof",0.998963307904739,0.14562584954842,0.0607950123446886,1,1,1
"Myom1",0.617872741527408,0.998480285282291,0.455762918429823,1,1,1
"Myom2",1,0.986051649979111,0.953481660409318,1,1,1
"Myom3",0.798456674041192,0.635200484527806,0.920230992485012,1,1,1
"Myot",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"Myoz1",0.995988468926685,0.986051649979111,0.97851263227432,1,1,1
"Myoz3",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Mypn",0.984164542883267,0.756588236212351,0.870380185873522,1,1,1
"Mypop",0.659644475939735,1,0.573216505438588,1,1,1
"Myrf",0.369445609476766,0.00230375136376384,4.0168401554805e-07,1,1,1
"Myrfl",1,0.945559127156223,0.827956483825299,1,1,1
"Myrip",0.750536800968071,0.310756461019403,0.0289039144814141,1,1,1
"Mysm1",0.00115954115314263,0.635189310037722,0.0349227598753682,1,1,1
"Myt1",0.0105579194076532,0.296574793484769,0.240779655710579,1,1,1
"Myt1l",0.0587460067502509,3.68534420121874e-06,0.0287503612314273,1,1,1
"Mzf1",0.883730491745889,0.0941685642792602,0.176733210112357,1,1,1
"Mzt1",0.995988468926685,0.140353245646579,0.0549832758436924,1,1,1
"Mzt2",0.995988468926685,0.994401284401037,0.893127904646982,1,1,1
"N4bp1",0.896058331656277,0.00104918597842428,2.25672743987553e-05,1,1,1
"N4bp2",0.00306239702383424,0.160421524209183,3.4495318732008e-08,1,1,1
"N4bp2l1",0.262174801386751,0.986051649979111,0.316738715626956,1,1,1
"N4bp2l2",0.0962328719224719,0.986051649979111,0.0309862214314821,1,1,1
"N4bp3",0.000831185000816098,0.870826482854022,0.00540134916691054,1,1,1
"N6amt1",0.472437606747584,0.943958551167578,0.692063281659798,1,1,1
