"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","variable"
"T1_Speed2ndEntr",0.00151110124146634,-0.0449328787867588,0.0896603556011256,-0.0269395610736486,-0.0212505392253808,-0.0421335980595702,0.0693471346836404,0.0792710971857612,0.0110451303858354,0.0264174276619051,-0.134476298794329,0.0418094486929701,0.0747608235881096,-0.0382432134579791,-0.0144333647133468,-0.0276034931915094,0.0194201763487036,0.0871834663237494,-0.0534732174078991,0.0753780353607254,0.126844801889215,-0.0865732665052328,0.113338775848647,0.0727223304746921,0.0801088998851835,-0.0231329825507874,0.0337190385796651,0.192910993842332,-0.137294130444623,0.0202820260053111,0.0437415176930055,0.0487031733639341,-0.210682664289864,0.00030960995988247,"T1_Speed2ndEntr"
"T1_Time1stEntr",0.027006495253133,0.0423332236821546,-0.0394305964085001,-0.0860412399558946,0.0174236703223897,-0.0152608855099563,0.116541168760028,0.0309764188733186,-0.0181693277541734,-0.17942281658538,0.0412821706463519,-0.076979403395821,-0.0268543790313476,0.0738515567284685,0.0360873628564388,0.137576011562822,0.046813472296744,-0.00772764368300726,-0.108638695687423,0.0218907625985495,0.00547293341030973,0.0519871897701642,-0.0630463568152703,0.0153898326966449,-0.0483616041722597,-0.00841592463686552,-0.00216348077401996,0.00149923778587865,0.0196797553870472,-0.0608864531751636,0.0277724631810449,0.00576626240461245,0.0552897487426945,0.0214033378269936,"T1_Time1stEntr"
"T1_Time2ndEntr",0.00663412698436067,0.0302001285537556,0.0274553919456113,-0.143416563645284,-0.0253364699888055,0.0141734003425694,0.0526704211602711,0.0263016918465302,0.00272302862330876,-0.147238976218303,0.0687448825783775,-0.0888014153442973,-0.0606426342494384,0.0809229112399282,-0.0621892638975397,-0.0244005429205754,0.0179765266555781,-0.0291081799048226,-0.0728157414893053,-0.00836399212149048,-0.00729293917000361,-0.102865812584893,0.0433326070929523,0.0873138358826791,0.0267252620242865,-0.0220829977040912,-0.165161253659407,0.0751454199451798,-0.0533263064395944,0.129231213076705,0.0866873008095133,0.0362859668195887,-0.0800293757908632,-0.0141752084783742,"T1_Time2ndEntr"
"T1_TimeTarget",0.0818388288411073,-0.0126484423897275,0.00501831480183965,0.0396304316682513,0.0671816188129815,0.0586937679823257,0.0636137662439048,0.042686582731564,-0.0184974205959202,0.0384486379195971,-0.000927566254412223,0.0193330635417721,-0.0298659098975393,-0.0130386068258106,0.0397841722320299,-0.0648764474825939,-0.0149506647087542,-0.00333144505737041,-0.00647273969111516,-0.0692270090020648,0.030031574061914,0.0366215476962154,0.00016462385503237,-0.0144291341358903,-0.00829402335392519,-0.0247738807864659,-0.00608344739287857,-0.0435126664285555,0.00118461118932216,0.040124096418985,-0.00472645219667781,0.00689240532863048,-0.0139553761048219,-0.000552909229247351,"T1_TimeTarget"
"T2_AnnularAvg",-0.0594291098019931,-0.0832233460257055,-0.0352118576975536,-0.0363106626546143,0.129475665452273,0.0497181620083015,0.0333440547371186,-0.0090267674859669,0.0270227976830357,-0.0207721725593154,0.0163318431254794,-0.0786776719243935,0.0890728442091707,0.0303884328654547,0.0363453108538573,-0.0318790706439049,-0.0792886673270219,0.0244163569376299,0.0329888996750261,-0.00997949492367941,0.00116730528127554,0.00966719967306797,0.0102954177234625,-0.0696900412962462,0.0262047027734603,-0.0317932412042131,0.0227182144628217,0.0275084023799807,0.015112119740878,0.0214437717869299,-0.0475469895945652,0.0116310070141257,0.0228759855857546,-0.226021148353758,"T2_AnnularAvg"
"T2_AnnularKurtosis",-0.0457544665298012,-0.000124676847243502,-0.0675826665462558,-0.0271983479779444,0.0589122522329298,-0.0425561586666201,0.0530396291291824,-0.0670097586503714,-0.058688504035808,-0.00834838669175988,0.0130669389976868,-0.16631364079281,0.122031112250955,-0.0684947330321149,0.0564546232274076,-0.012289643358122,0.0494923614050188,0.0183525315649794,0.0488332791797791,-0.0948101693850591,0.0269228724431451,0.0176063863990125,0.0436636632230792,0.0400373688066593,0.0578762798153569,0.0749404626142325,-0.00855991277924125,0.0812741781087356,-0.0368561497922484,0.0512824937303338,-0.0813394084278523,-0.067313905279461,0.131742334932026,0.0557680871990491,"T2_AnnularKurtosis"
"T2_AnnularMaxBin",-0.0467043321764037,-0.112296600860474,-0.00985670982362645,-0.0561888495944148,0.144313512039628,0.046909482871497,0.00315898887630913,-0.00554151271250822,0.00979215876006669,-0.00959172741113644,0.0370235113475341,-0.0431114154150434,0.0565654969411147,0.0368623836063322,0.0884794524991583,0.014705786690537,-0.0721122426441302,0.00471000305196803,-0.00548502836179701,0.056606595171551,0.062900816680665,-0.0282273082326848,0.0579840963957424,-0.0453818369164226,-0.00421873133059723,0.000653826176676035,-0.033900811557366,-0.0112640265585863,-0.0101009997923105,0.0220245470622423,-0.000182179676555465,0.0381459784294789,0.0715885321476292,0.214717148300523,"T2_AnnularMaxBin"
"T2_AnnularMaxVal",-0.0505961014083941,-0.00862512611444021,-0.028272744958523,-0.0708068902819118,0.094175169362917,0.0725648248607037,0.0060945397804196,-0.0549515236794918,0.0371962736446117,-0.0167001346183157,-0.0820457526998366,-0.137645612825741,0.0539254940711959,-0.0379998510719718,-0.046234312429165,0.0321075134995162,0.063728443678516,0.0656294661537741,0.11855062195894,-0.0702921317919666,0.00436868494501899,0.0354603689182915,-0.0944732766032546,-0.0013913861389382,0.0177822865998645,-0.034017662974817,0.0424306192957647,0.037505383807067,0.0907057737425341,0.00397919508713176,-0.00155998330153854,-0.0260447188674572,0.0029392163866105,0.126177752225403,"T2_AnnularMaxVal"
"T2_AnnularMinBin",0.0355864804070647,0.0232710157796664,0.0158487304805004,0.0234276085723746,-0.115608674769703,0.00946747563350402,-0.0526845613039764,0.104233753099774,-0.070122034722767,0.0256690114675552,-0.0312052330516821,-0.0484477615584986,-0.0240260368084882,-0.0889740826110048,0.121830266854788,0.0638311142930786,0.0505841478197779,-0.0491440447441615,-0.143717029168028,-0.103960858827501,0.010831679794979,0.0114180822816022,0.00170765142756833,0.00633928102123179,-0.0809868309241882,0.139463663306406,0.118057817596466,0.0121139322063008,0.0317661308979032,0.0687534445790366,-0.0172429966756255,-0.103152573548707,-0.0424630880242191,-0.00884193447737062,"T2_AnnularMinBin"
"T2_AnnularMinVal",0.0444272586764544,0.0709445557883028,-0.0114129647785356,0.0613875073559094,-0.0122493157715141,-0.0611757039307358,-0.0478739398368792,0.0287341766526976,-0.0893509234056761,-0.0517873264308975,0.0359625395587371,-0.0241957018212426,-0.0563169720740838,0.0486273543153516,-0.0455937777523177,0.0221165726681115,-0.0281305644344607,-0.0464958290798845,0.185486114750207,0.144968927881719,0.00539258371569862,-0.00407781078510415,-0.0291781656210427,0.133308531092011,-0.00523088378004719,-0.00351597840034413,0.0784540215559371,-0.0736542989094148,-0.055488285120372,0.0780067129445565,0.0757330621655898,0.0302413072731965,0.0933731534851357,0.0358899489359973,"T2_AnnularMinVal"
"T2_AnnularSd",0.0613915638968295,0.0793268839206604,0.0153567362033496,0.0174412618570262,-0.0770568139425494,-0.0708539254995479,-0.0774372022277163,-0.00892202886469719,-0.0650080374051373,0.0343984282698125,0.0320162445526143,0.109056835441398,-0.0430523768013147,-0.00399238672476325,-0.0259007891032114,-0.00437588850469815,0.0279969478500556,-0.0286560041277788,-0.0158273363652705,0.0346617927878915,0.0596881938256357,-0.0345563104201592,0.0566111678245823,0.0261073056523885,-0.0279570179324719,0.123849178541377,0.0309056587528951,-0.0304907597188578,-0.0176971148335715,-0.0174787779763904,0.0395116630979835,0.000198758531217103,0.0706144461086782,-0.0543102571768497,"T2_AnnularSd"
"T2_AnnularSkewnes",-0.044462038037396,-0.00127139632729673,-0.0716637912314241,-0.0496339552288355,0.0983966044549369,-0.0209160144394731,0.024038475499534,-0.068197366853575,-0.0849332288739905,-0.0182043225174086,0.0316172795689433,-0.162076455414142,0.119787036628916,-0.056865021336705,0.0155490275364439,-0.021439369123853,0.0214110096676224,-0.0193598314482751,0.0459962733796458,-0.0286271601385677,0.0325672536037405,0.0488166766334706,0.04014787111915,0.029404617636672,0.0211504410982391,0.107954638521121,-0.0142058928739692,0.0328499604629051,0.0182482741027233,0.0107947134941308,-0.0888093569904878,-0.0722379786981983,0.100462928089757,-0.0517187192877874,"T2_AnnularSkewnes"
"T2_Dist1stEntr.m.",0.0859465605935382,0.0185707795061826,0.0408640074029273,-0.00426926531271708,-0.0305410058590248,-0.0177911776730075,-0.0259287570446555,-0.0527744253816062,-0.0145804579181069,0.0151107758847121,0.0739494170951553,0.0296598036115925,0.0236713939071493,0.0106730113566702,0.024476936447489,0.0207673607499857,-0.0195211359729616,0.0364735159697026,0.00538082480451971,-0.00632210615493618,0.00917326746686116,0.0122688436408362,-0.033607008928515,0.034664746080398,-0.0244539907668554,-0.089459894025903,-0.0148582061927651,0.0149699306773924,-0.0269996792849685,0.00294078958203624,0.0374565768562808,-0.000982747742396824,0.0797246399338781,-0.035875457170081,"T2_Dist1stEntr.m."
"T2_Linearity.Arena.",-0.0454421834215793,0.000704554451948333,0.0263638515695362,0.0160990234330213,-0.0791418997610328,0.0324951642077521,0.0248557794966949,0.0915528201192141,-0.0602190858517827,0.0562520319566837,-0.0883837385807349,0.123872348397072,-0.125440708810608,-0.0357871014200489,0.0155006295634392,-0.0404614107604565,-0.0675579436432083,0.0461890286431532,-0.0503599319503063,0.034985120178395,0.0876680616695436,0.108877591936031,-0.0026603325974923,-0.0496054542211041,0.0075977446204696,0.0442226237843641,0.0292235370380313,-0.00960905906840822,-0.132909709845687,0.0361135757760778,-0.147323832290372,-0.0910174979965058,-0.0185894880317503,0.0372859339067593,"T2_Linearity.Arena."
"T2_Max50.RngHiBin",-0.030285850963813,0.0266185827972433,-0.00750542574279969,0.02982415820729,-0.00934320333388754,0.0195894278144624,-0.0978491410413778,0.0764544897751817,-0.0544641484301615,-0.106795368943148,-0.199974344264758,-0.0825092125885714,-0.0525251188163956,0.0195305607003244,-0.101190258909108,0.00681975190246127,-0.0305171521420298,-0.0220662952242042,-0.0870311063962153,-0.0569293466127519,-0.0492934444229654,-0.0179441448368227,0.0341215558083003,-0.0434405776267647,0.0603754714706274,0.0993783140662648,0.058868078576641,-0.0234195642469323,0.0592267968539374,-0.00141918421934484,-0.0536860854439759,-0.0304818201159353,-0.00199160588291598,-0.0670355306128731,"T2_Max50.RngHiBin"
"T2_Max50.RngLoBin",0.0362467461225326,-0.00532126222470994,0.0278413262115727,-0.00540152871381189,-0.0743078362137589,0.0376146972044722,0.17262753697291,0.107478268724045,-0.0589101849711529,-0.0208960546497594,0.125729369919729,-0.079017983252084,-0.00330056887061106,0.0187383586926628,0.000240427819516445,0.0713705921129241,0.0171954027869594,0.00500566983019388,-0.00841899061663902,-0.0243869890326649,0.0417113452400671,-0.036930399835805,0.102922136927245,-0.0038647535058547,-0.00130139250051652,0.00380442608511631,-0.0774296587926769,-0.00466327739959916,0.0525546727477787,-0.0699842904490456,0.0140762279213914,-0.103017441252571,-0.00221972397856977,-0.0366790149185136,"T2_Max50.RngLoBin"
"T2_MaxTimeAvoid",-0.0852970582900326,-0.003586419181893,-0.0236557161126945,0.0527554659674645,0.0387124193214005,-0.00738099348467905,0.0148809385727782,0.0395648713124449,0.00114954649268988,0.00700615690509693,-0.0505623456504812,-0.0259057946701725,0.00392703885905115,0.0182092168580321,0.0165381073047848,0.0367373436287316,0.0344229215368342,-0.0229394496048833,-0.0194785613263934,-0.0444646698722334,0.0187521503549744,0.0653524463417562,0.0161912571834615,0.0469189179290492,0.0496272049316311,0.0241454578559005,-0.0580184677389641,-0.0590645971218103,0.0439199577571227,0.0370130528509356,-0.0205561760252516,0.0622854106022873,-0.0791472712421486,-0.0278825315530626,"T2_MaxTimeAvoid"
"T2_Min50.RngHiBin",0.033188978043313,-0.00817067482551115,0.00996780321856309,0.0226818487268708,0.0100162960512861,0.0249313490582475,0.105523956305113,0.0693640969337532,-0.0358509906897347,-0.0644823507053132,0.10108630087,-0.180867162001823,0.0416655607589589,-0.0213119350003771,-0.0583697348774974,0.134718338794545,-0.033866803248811,-0.0353249065572538,0.0755048357737477,0.0211851392249579,0.0507762415254981,-0.060177852519116,-0.109583968668927,-0.00570295889856755,-0.0446321465481939,-0.0994686001892779,-0.0393741913565948,0.01202533147583,0.118023647832824,-0.0179573461351561,-0.0685588582720893,-0.0915063878209725,-0.00927422326489698,-0.014353850160476,"T2_Min50.RngHiBin"
"T2_Min50.RngLoBin",-0.0335860220542011,0.0427044818935585,-0.0153017209249913,0.0251248067495343,-0.0233984163238969,-0.00535889580182293,-0.086447149021625,0.0898754421691701,-0.0587367040761491,-0.07158035984663,-0.199541164525896,-0.0360886748425925,-0.0300652431474615,0.0438784363654418,-0.0677188185567125,-0.0342073621817698,-0.041240660457926,-0.0483329902620994,-0.0795484777760708,-0.058560853153293,-0.045869175381173,-0.0418494730489054,0.118447181981237,-0.02191139754303,0.0933761324696961,0.127325773264523,0.0498885686787654,-0.0234395259998359,0.0261775133487253,-0.0316108868486957,-0.0283184543754397,0.0231523970139777,0.00896092192908758,0.054354861009732,"T2_Min50.RngLoBin"
"T2_NumEntrances",0.0830035073272502,0.000680425730716403,0.037253700086131,-0.0277713218790604,-0.0529081544894288,-0.0158768370835118,-0.0259142948845427,-0.00750487347457195,-0.00962858778450812,0.0129872841081613,0.0862122783048441,0.049075848860518,0.0212030436023129,-0.00711378780564481,0.013570843371564,-0.0214201833571197,-0.046278699536885,0.0420228741731786,-0.0279610350224229,-0.0229788604040295,0.0165134045407168,0.00287609942035793,-0.0222653586455125,0.0284628559718352,-0.0307735756243622,-0.0995547821423986,-0.0349418941699288,0.00480092115006398,-0.0378865010536198,-0.012290143299556,0.0441973862489978,0.00025833215405709,0.120594966818273,-0.0386401859068648,"T2_NumEntrances"
"T2_NumShock",0.0874179638449825,-0.00801828326527427,0.0378153946459026,-0.00285953786692517,0.00572284817590163,0.00851614187105447,0.0379397742392902,-0.0124552449043269,-0.0156624379269597,0.0152214568525134,0.0916966258379034,0.0278007264480257,0.0226206320270859,0.00106357846374117,0.0456660832394358,0.0242869665918011,-0.0201931830049738,0.00916202306012561,0.0309239223333485,-0.00316525278992605,0.0261018413680877,0.0428068029752284,-0.0013038803603504,0.0194945786741235,-0.00289707418239883,-0.0768726790922813,-0.00778226334017219,0.00352369415167645,-0.00375840171212578,0.00700929220957807,0.0123413870293385,-0.0190487458685106,0.0272940857202612,0.00813988953516387,"T2_NumShock"
