"","gene","CA1.ConfT.ConfY","CA1.ConfY.StdY","CA1.HC.ConfT","CA1.HC.ConfY","CA1.HC.StdT","CA1.HC.StdY","CA1.StdT.StdY","CA3.ConfY.StdY","CA3.HC.ConfT","CA3.HC.ConfY","CA3.HC.StdT","CA3.HC.StdY","CA3.StdT.StdY","DG.ConfT.ConfY","DG.ConfY.StdY","DG.HC.ConfT","DG.HC.ConfY","DG.HC.StdT","DG.HC.StdY","DG.StdT.StdY"
"1206","Fbxo28",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1207","Fbxo3",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Fbxo30",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Fbxo31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1210","Fbxo32",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1211","Fbxo33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"1212","Fbxo44",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","Fbxo6",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Fbxo8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1215","Fbxw2",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1216","Fbxw7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1217","Fcf1",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","Fcgr3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219","Fcgrt",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1220","Fcrls",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1221","Fdft1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1222","Fdxacb1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Fen1",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Fez1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1225","Fgd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1226","Fgd2",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Fgd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1228","Fgd4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Fgd6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1230","Fgfr2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Fgfr3",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1232","Fgfrl1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"1233","Fggy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Fhl3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1235","Fhod1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1236","Fhod3",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1237","Fibp",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","Filip1",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","Filip1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1240","Fis1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1241","Fiz1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1242","Fkbp14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1243","Fkbp1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1244","Fkbp1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1245","Fkbp4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1246","Fkbpl",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Fktn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1248","Flad1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Flt1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1250","Fmn1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","Fmn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1252","Fmnl1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","Fmnl3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1254","Fmo1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1255","Fn3krp",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1256","Fnbp1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1257","Fnbp1l",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Fndc1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1259","Fndc10",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","Fndc3a",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","Fndc8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1262","Fopnl",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","Fos",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1264","Fosb",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1265","Fosl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"1266","Foxj3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267","Foxk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1268","Foxn2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1269","Foxn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1270","Foxo1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1271","Foxo4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1272","Foxp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1273","Fra10ac1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274","Frat2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1275","Frk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1276","Frmd4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1277","Frmd4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1278","Frmd6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1279","Frmd8",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
"1280","Frmpd1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281","Frmpd3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1282","Frs2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283","Fryl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1284","Frzb",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","Fstl4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Fth1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1287","Ftsj1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Ftsj3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1289","Fuom",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1290","Fxyd7",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Fyttd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1292","Fzd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1293","Fzd5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"1294","G0s2",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","G3bp1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","G430049J08Rik",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","G6pdx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1298","Gabarapl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1299","Gabbr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1300","Gabpb1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301","Gabpb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1302","Gabra2",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1303","Gabrb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1304","Gabrd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1305","Gabrg1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1306","Gad1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1307","Gad2",0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
"1308","Gadd45g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1309","Gadl1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Gal3st4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Galc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1312","Gale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1313","Galk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1314","Galnt10",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Galnt13",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316","Galnt18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1317","Galnt3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Galnt4",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Galnt7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1320","Galntl6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1321","Gapdhs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1322","Gareml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1323","Garnl3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1324","Gart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1325","Gas1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1326","Gas6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1327","Gatb",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","Gatm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1329","Gatsl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1330","Gba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1331","Gba2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1332","Gcc2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333","Gcfc2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1334","Gch1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1335","Gck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1336","Gclc",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Gcnt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1338","Gdap2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
"1339","Gdi1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1340","Gdpd2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341","Gdpd5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"1342","Gemin4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1343","Gemin5",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","Gen1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1345","Get4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1346","Gfpt2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1347","Gfra2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1348","Ggcx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1349","Ggps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1350","Ghitm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1351","Gigyf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1352","Gimap8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1353","Gipc1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
"1354","Gja1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"1355","Gjb6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1356","Gjc3",0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"1357","Gkap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1358","Gla",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359","Glg1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360","Gli3",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361","Glmp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","Glrx",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","Glt1d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1364","Gltscr1l",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365","Glud1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1366","Glul",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1367","Glyctk",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368","Gm10053",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","Gm10337",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370","Gm10563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1371","Gm10762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1372","Gm13889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"1373","Gm14325",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374","Gm14326",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375","Gm14410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376","Gm14440",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377","Gm14698",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378","Gm15446",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379","Gm16485",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380","Gm17174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1381","Gm17374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1382","Gm17655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1383","Gm1818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1384","Gm2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1385","Gm20390",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386","Gm20518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1387","Gm20594",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1388","Gm20604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1389","Gm20715",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390","Gm2115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1391","Gm21685",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","Gm21887",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393","Gm21981",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394","Gm21992",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1395","Gm266",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396","Gm28035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1397","Gm28043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1398","Gm28285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1399","Gm2897",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400","Gm2916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1401","Gm2a",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1402","Gm340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1403","Gm3854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1404","Gm42688",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1405","Gm42715",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1406","Gm43517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1407","Gm43796",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408","Gm43951",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1409","Gm4631",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410","Gm4724",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1411","Gm5113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1412","Gm5148",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1413","Gm5444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1414","Gm5784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1415","Gm7694",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416","Gm8186",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1417","Gm9803",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1418","Gm9821",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1419","Gm9843",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1420","Gm9881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1421","Gmeb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1422","Gmeb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1423","Gmppb",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1424","Gmpr",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1425","Gna11",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1426","Gnai1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1427","Gnai2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1428","Gnal",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1429","Gnaq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1430","Gnb4",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431","Gnb5",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1432","Gng13",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433","Gng4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434","Gng5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1435","Gnpat",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436","Gnpda2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1437","Golga1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1438","Golga2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1439","Golga5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1440","Golga7b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1441","Golm1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442","Golph3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443","Golph3l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1444","Golt1b",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445","Gp1bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1446","Gpam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1447","Gpank1",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1448","Gpatch2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1449","Gpatch3",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1450","Gpbp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1451","Gpc5",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"1452","Gpc6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1453","Gpcpd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1454","Gpd1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455","Gpd1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1456","Gpd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1457","Gpm6a",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458","Gpn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1459","Gpnmb",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1460","Gpr146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1461","Gpr153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1462","Gpr17",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1463","Gpr173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1464","Gpr176",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1465","Gpr27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1466","Gpr3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"1467","Gpr34",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1468","Gpr37",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1469","Gpr37l1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1470","Gpr62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1471","Gpr83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1472","Gpr85",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473","Gpr89",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1474","Gprc5b",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"1475","Gprin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1476","Gps2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1477","Gpsm2",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478","Gpx4",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1479","Gramd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
